year,month,업종중분류명,지역명,비율
2025,7,음식,경기도 화성시,54.0
2025,7,문화관광,경기도 화성시,11.0
2025,7,쇼핑,경기도 화성시,8.4
2025,7,레저스포츠,경기도 화성시,7.1
2025,7,기타관광,경기도 화성시,6.1
2025,7,숙박,경기도 화성시,5.7
2025,7,자연관광,경기도 화성시,4.5
2025,7,체험관광,경기도 화성시,1.8
2025,7,역사관광,경기도 화성시,1.4
