year,month,업종중분류명,지역명,비율
2024,7,음식,경상남도 김해시,62.5
2024,7,쇼핑,경상남도 김해시,12.1
2024,7,문화관광,경상남도 김해시,10.6
2024,7,레저스포츠,경상남도 김해시,5.4
2024,7,숙박,경상남도 김해시,4.0
2024,7,기타관광,경상남도 김해시,2.5
2024,7,자연관광,경상남도 김해시,1.3
2024,7,역사관광,경상남도 김해시,1.3
2024,7,체험관광,경상남도 김해시,0.4
