year,month,업종중분류명,지역명,비율
2024,6,음식,대전광역시 대덕구,50.8
2024,6,쇼핑,대전광역시 대덕구,13.1
2024,6,기타관광,대전광역시 대덕구,11.5
2024,6,숙박,대전광역시 대덕구,6.9
2024,6,문화관광,대전광역시 대덕구,6.6
2024,6,레저스포츠,대전광역시 대덕구,6.0
2024,6,자연관광,대전광역시 대덕구,4.7
2024,6,역사관광,대전광역시 대덕구,0.4
2024,6,체험관광,대전광역시 대덕구,0.0
