year,month,성/연령,지역명,비율
2024,3,50대 남성,경기도 양주시,10.9
2024,3,50대 여성,경기도 양주시,9.6
2024,3,40대 남성,경기도 양주시,9.4
2024,3,30대 남성,경기도 양주시,9.0
2024,3,60대 남성,경기도 양주시,8.9
2024,3,20대 남성,경기도 양주시,8.0
2024,3,40대 여성,경기도 양주시,7.6
2024,3,30대 여성,경기도 양주시,7.4
2024,3,60대 여성,경기도 양주시,7.0
2024,3,20대 여성,경기도 양주시,5.7
2024,3,10대 여성,경기도 양주시,3.8
2024,3,10대 남성,경기도 양주시,3.8
2024,3,70대 이상 남성,경기도 양주시,3.6
2024,3,70대 이상 여성,경기도 양주시,3.4
2024,3,10대 미만 여성,경기도 양주시,1.0
2024,3,10대 미만 남성,경기도 양주시,1.0
