year,month,지표 코드,지표명,지표 순위값,지역명
2024,7,1,방문자유입,59,연수구
2024,7,2,숙박방문자 비율,82,연수구
2024,7,3,체류시간,99,연수구
2024,7,4,목적지 검색량,14,연수구
2024,7,5,관광소비,40,연수구
2024,7,1,방문자유입,50,시흥시
2024,7,2,숙박방문자 비율,50,시흥시
2024,7,3,체류시간,109,시흥시
2024,7,4,목적지 검색량,24,시흥시
2024,7,5,관광소비,25,시흥시
2024,7,1,방문자유입,57,파주시
2024,7,2,숙박방문자 비율,40,파주시
2024,7,3,체류시간,73,파주시
2024,7,4,목적지 검색량,6,파주시
2024,7,5,관광소비,29,파주시
2024,7,1,방문자유입,58,김포시
2024,7,2,숙박방문자 비율,67,김포시
2024,7,3,체류시간,80,김포시
2024,7,4,목적지 검색량,18,김포시
2024,7,5,관광소비,21,김포시
