year,month,성/연령,지역명,비율
2024,6,50대 남성,대구광역시 달성군,11.8
2024,6,50대 여성,대구광역시 달성군,10.3
2024,6,40대 남성,대구광역시 달성군,9.9
2024,6,30대 남성,대구광역시 달성군,9.9
2024,6,60대 남성,대구광역시 달성군,9.9
2024,6,60대 여성,대구광역시 달성군,8.1
2024,6,40대 여성,대구광역시 달성군,7.6
2024,6,20대 남성,대구광역시 달성군,6.8
2024,6,30대 여성,대구광역시 달성군,6.6
2024,6,20대 여성,대구광역시 달성군,4.6
2024,6,70대 이상 남성,대구광역시 달성군,3.5
2024,6,70대 이상 여성,대구광역시 달성군,3.4
2024,6,10대 남성,대구광역시 달성군,3.0
2024,6,10대 여성,대구광역시 달성군,2.6
2024,6,10대 미만 여성,대구광역시 달성군,1.0
2024,6,10대 미만 남성,대구광역시 달성군,0.9
