year,month,업종중분류명,지역명,비율
2024,7,음식,경기도 파주시,60.6
2024,7,쇼핑,경기도 파주시,11.3
2024,7,문화관광,경기도 파주시,8.4
2024,7,기타관광,경기도 파주시,7.7
2024,7,레저스포츠,경기도 파주시,6.9
2024,7,숙박,경기도 파주시,3.3
2024,7,역사관광,경기도 파주시,1.0
2024,7,자연관광,경기도 파주시,0.7
2024,7,체험관광,경기도 파주시,0.2
