year,month,업종중분류명,지역명,비율
2025,3,음식,광주광역시 서구,47.7
2025,3,쇼핑,광주광역시 서구,18.6
2025,3,기타관광,광주광역시 서구,11.9
2025,3,문화관광,광주광역시 서구,10.9
2025,3,숙박,광주광역시 서구,8.3
2025,3,자연관광,광주광역시 서구,1.0
2025,3,레저스포츠,광주광역시 서구,1.0
2025,3,역사관광,광주광역시 서구,0.6
2025,3,체험관광,광주광역시 서구,0.1
