year,month,업종중분류명,지역명,비율
2025,7,음식,부산광역시 북구,48.3
2025,7,쇼핑,부산광역시 북구,13.0
2025,7,기타관광,부산광역시 북구,11.9
2025,7,문화관광,부산광역시 북구,8.8
2025,7,숙박,부산광역시 북구,6.9
2025,7,레저스포츠,부산광역시 북구,6.2
2025,7,자연관광,부산광역시 북구,2.5
2025,7,체험관광,부산광역시 북구,1.4
2025,7,역사관광,부산광역시 북구,1.0
