year,month,업종중분류명,지역명,비율
2024,3,음식,경상남도 김해시,48.3
2024,3,쇼핑,경상남도 김해시,19.1
2024,3,문화관광,경상남도 김해시,12.7
2024,3,레저스포츠,경상남도 김해시,7.6
2024,3,숙박,경상남도 김해시,5.2
2024,3,기타관광,경상남도 김해시,3.8
2024,3,역사관광,경상남도 김해시,2.1
2024,3,자연관광,경상남도 김해시,0.8
2024,3,체험관광,경상남도 김해시,0.5
