year,month,지표 코드,지표명,지표 순위값,지역명
2024,2,1,방문자유입,64,연수구
2024,2,2,숙박방문자 비율,82,연수구
2024,2,3,체류시간,119,연수구
2024,2,4,목적지 검색량,14,연수구
2024,2,5,관광소비,36,연수구
2024,2,1,방문자유입,54,시흥시
2024,2,2,숙박방문자 비율,46,시흥시
2024,2,3,체류시간,130,시흥시
2024,2,4,목적지 검색량,27,시흥시
2024,2,5,관광소비,25,시흥시
2024,2,1,방문자유입,51,파주시
2024,2,2,숙박방문자 비율,40,파주시
2024,2,3,체류시간,76,파주시
2024,2,4,목적지 검색량,6,파주시
2024,2,5,관광소비,29,파주시
2024,2,1,방문자유입,59,김포시
2024,2,2,숙박방문자 비율,62,김포시
2024,2,3,체류시간,103,김포시
2024,2,4,목적지 검색량,23,김포시
2024,2,5,관광소비,22,김포시
