year,month,업종중분류명,지역명,비율
2024,11,음식,대전광역시 대덕구,47.9
2024,11,쇼핑,대전광역시 대덕구,16.3
2024,11,기타관광,대전광역시 대덕구,13.5
2024,11,숙박,대전광역시 대덕구,8.4
2024,11,문화관광,대전광역시 대덕구,6.9
2024,11,레저스포츠,대전광역시 대덕구,3.4
2024,11,자연관광,대전광역시 대덕구,3.2
2024,11,역사관광,대전광역시 대덕구,0.4
2024,11,체험관광,대전광역시 대덕구,0.0
