year,month,업종중분류명,지역명,비율
2025,2,음식,경기도 고양시 일산동구,63.5
2025,2,쇼핑,경기도 고양시 일산동구,15.7
2025,2,문화관광,경기도 고양시 일산동구,11.1
2025,2,숙박,경기도 고양시 일산동구,4.0
2025,2,레저스포츠,경기도 고양시 일산동구,2.6
2025,2,기타관광,경기도 고양시 일산동구,2.4
2025,2,체험관광,경기도 고양시 일산동구,0.4
2025,2,역사관광,경기도 고양시 일산동구,0.3
2025,2,자연관광,경기도 고양시 일산동구,0.0
