순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,임진각관광지,202212,12112,12112.0
2,경기도,파주시,제3땅굴,202212,11535,11535.0
3,경기도,파주시,통일전망대,202212,1472,1472.0
4,경기도,파주시,헤이리예술마을,202212,286,286.0
5,경기도,파주시,산머루농원,202212,170,170.0
6,경기도,파주시,우농타조농장,202212,21,21.0
7,경기도,파주시,율곡선생유적지,202212,17,17.0
