순위,관광지ID,관광지명,분류
29,0dea30e8015f5327c36a53a5d783f2fa,새암공원,도시공원
30,079875e322fb509084fdb838b8cb2ce2,오두산통일전망대,랜드마크관광
31,c1816c5022f03ebfd494cbdac2b4814a,파주CC,육상레저스포츠
32,e1a30f9e7254555ab8502aece514d7f5,서원힐스CC,육상레저스포츠
33,7cb02cfaa4a6b43d826fa840a7cbdeff,CGV파주문산,공연시설
34,4eb4db9a415a5637a8e0c2c55e6beb3a,파주가야랜드,웰니스관광
35,ab877cfe858382acf39ee3115fe1053e,타이거CC,육상레저스포츠
36,a41e67d5eda4148f550121b1a7d76792,구 적성버스공용터미널,교통시설
37,2da3df196ff25fa5183cddba80a6df9b,심학산,자연경관(산)
38,04a0154e9869db9bf645448404707719,파주리조트골프클럽PRGC,육상레저스포츠
39,fcb65b55359c8d8003b516c29e5a11c1,금촌통일시장,시장
40,8695b2de3cc23c156b366608d9b89885,약천사,종교성지
41,c51eb841064b037c07bd8e512733ba07,눈내리는초리골,육상레저스포츠
41,de19ce157c4210ec93d222a2823dd90f,서원밸리CC,육상레저스포츠
43,2266273b9cb5cb4e9d406a15b04c2724,콰트로박스,기타문화관광지
44,7f173be334b2e7d6b9658b4b366402b0,율곡수목원,자연공원
45,96d2796be471c2ef567bb4a46f07bfc9,감악산출렁다리,기타관광
46,ea9af19872ea6f89502ae63c8b83367a,명필름아트센터,기타문화관광지
47,9a1b61a4967c1ba371d13a2aaddb6e34,스마트KU골프파빌리온,육상레저스포츠
48,7f877ec51102a78612e6a1369886b676,자인농원,농/산/어촌체험
49,a91da1956b3b8924da77f30f09309756,국립민속박물관파주,전시시설
49,bb4e1f5bdc3916fd604a1b3ffe5a8407,봉일천종합시장,시장
51,25b9b4eadea9543fef98c9ce4674583c,교하체육공원,도시공원
52,960bc02b456f63aeea3e7e580ede62b3,키키키즈카페본점,테마공원
53,c8a2d04e988792042ca48dfde9d1407f,오성골프클럽,육상레저스포츠
53,d6a972d506b2b7e7e7d680d25c30463a,하니랜드,테마공원
55,68a40fc5d3af9364317e6617c5ef97b6,교하중앙공원,도시공원
55,6fa2aa22c0de9d24cf98fe0096ea5feb,호텔시에나,호텔
57,ed4c4af22d56afb22f111153fa694d1a,운정체육공원운정배드민턴전용구장,기타레저스포츠
58,af8e6db01de54769e522b0b9b3be5b3e,파주어린이천문대,랜드마크관광
59,e7e183dedfbef97f99b152c3974a7072,노스팜CC,육상레저스포츠
60,1a4c87742e33ead5b9b3c40c459ac1a2,벽초지수목원,테마공원
61,c6abb28f2eb2aff78336127606ad3bea,이채쇼핑몰,쇼핑몰
62,2f985ecffc58b741fe3edd2283df7247,통일공원,도시공원
62,85a33edd9d7ef8c4b9e2b18e697b5390,동화힐링캠프,캠핑
64,34eb9f2c15b534e096df3b6775fe9453,솔가람아트홀,공연시설
65,d089f5135b655d8c0f39853d2cc2d0af,자유로자동차극장,공연시설
66,1e2e763c5f4343a048cbab40d87e3029,파주J퍼블릭GC,육상레저스포츠
67,33ef3f78240dadd22b84766d3f98ab43,골든힐호텔,호텔
68,135750bbcc2887b60bebb5153b49cba5,금촌체육공원,도시공원
68,1ce722f6c6fefa534664cfabb2019f22,서서울CC,육상레저스포츠
70,bc680d582b21d2f20c185abbe4ceed90,지지향게스트하우스,호스텔
71,3de8dee377bb7824441aa09ff740f5ea,문산체육공원,도시공원
71,abe4f93a90270bd6dc48248eaa06937d,에이스볼파크야구장,레저스포츠시설
71,d24e5f4d09f3d98cbf2353816aa38fa2,웨스트힐호텔,호텔
74,db7f14a7cc7dce098970ccac815c9ccc,한옥체험마을살림채,펜션/민박
75,f03bafd5fafd113a5c6986db4306914d,황희정승묘,역사유적지
76,691986151003cbae1ec71980aee1d276,돌산캠핑장,캠핑
76,307907077a1e7acd84d64e9267f1db1c,파주시민회관소공연장,공연시설
78,ea8f2d65ba28d4e3ee2ca92213ab7681,화석정캠핑장,캠핑
79,e2ef2bf062004358fc41066d7e6b9918,마리호텔,호텔
80,4550db001612984b8a9659c0623e1bec,광탄시장,시장
81,5ba58956030aee3e1bff9b33349d5e30,힐즈호텔,호텔
82,d80e1b8c379a799fdd353e52749a83a6,미즈호텔,모텔
83,0a251bb8744233957ef78186de514292,호텔그라체금촌점,모텔
83,fad47b7f9ff375ff49586fc3c8acd775,파주파비뇽아울렛,쇼핑몰
85,e03bd741ad8e02f4bededc7d785a224e,쥬라리움파주점,테마공원
86,8b1832ed3615d25c7a3b37605d6ca143,호텔W2,모텔
87,f78416774c6b489e23b5aa6b84c8fce4,파주이이유적,역사유적지
88,8adaa911ad922b81e1780336a2803a85,스테이거기호텔,모텔
88,e3eb11d5fc8791b1c6a6efe4d62ae5ba,발랑저수지,자연경관(하천/해양)
90,2d273bf3ef966385468e84bf74f191ab,브라운도트금촌점,호텔
90,f7688e9e63207c3f02fa33de4729c77f,베스트밸리GC,육상레저스포츠
92,f9ede4a268567247a072eccb383f8b78,파주임진각평화곤돌라,기타레저스포츠
92,900e6eaf936bb8e0f965e500f2dde3f8,파주시민회관대공연장,공연시설
92,bec65ddf43bb6fe97df92e7a7abce25b,아지동테마파크,테마공원
95,99182473f2c188c1126011e920708caf,소도호텔,모텔
96,2646d130ff5728fd46d6e6dd35c8b40c,테이블에이동물원파주점,테마공원
97,e451fc8157dfac90e6ca27d7297cc6f0,야놀다가자호텔,모텔
97,f022dab8433222dbd177a364764e7207,호국전진사,종교성지
99,933134fb373275f8c33ec61f09f03568,율곡캠핑장,캠핑
99,3bffd5b411bdf8e13136ce4afd14ca1c,월롱시민공원,도시공원
