업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,130,101,28.7,19969,10854,84.0
레저스포츠,889,558,59.3,19969,10854,84.0
문화관광,1202,603,99.3,19969,10854,84.0
쇼핑,8133,3865,110.4,19969,10854,84.0
숙박,325,122,166.4,19969,10854,84.0
역사관광,506,317,59.6,19969,10854,84.0
음식,8738,5272,65.7,19969,10854,84.0
자연관광,6,,,19969,10854,84.0
체험관광,40,16,150.0,19969,10854,84.0
