업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,6681,3655,82.8,32040,16593,93.1
레저스포츠,3268,2183,49.7,32040,16593,93.1
문화관광,3415,1526,123.8,32040,16593,93.1
쇼핑,5007,2455,104.0,32040,16593,93.1
숙박,909,532,70.9,32040,16593,93.1
역사관광,910,420,116.7,32040,16593,93.1
음식,10929,5464,100.0,32040,16593,93.1
자연관광,760,302,151.7,32040,16593,93.1
체험관광,161,56,187.5,32040,16593,93.1
