업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,178,60,196.7,17964,10645,68.8
레저스포츠,244,167,46.1,17964,10645,68.8
문화관광,2015,987,104.2,17964,10645,68.8
쇼핑,1713,1250,37.0,17964,10645,68.8
숙박,755,395,91.1,17964,10645,68.8
역사관광,83,42,97.6,17964,10645,68.8
음식,12946,7737,67.3,17964,10645,68.8
자연관광,19,6,216.7,17964,10645,68.8
체험관광,11,1,1000.0,17964,10645,68.8
