업종중분류명,지역명,비율
음식,경기도 파주시,38.2
쇼핑,경기도 파주시,20.5
기타관광,경기도 파주시,16.4
문화관광,경기도 파주시,9.2
레저스포츠,경기도 파주시,9.1
숙박,경기도 파주시,3.7
역사관광,경기도 파주시,1.5
자연관광,경기도 파주시,1.0
체험관광,경기도 파주시,0.3
