업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,5314,7458,-28.7,28552,36073,-20.8
레저스포츠,3847,3620,6.3,28552,36073,-20.8
문화관광,4079,4435,-8.0,28552,36073,-20.8
쇼핑,301,6402,-95.3,28552,36073,-20.8
숙박,1246,1104,12.9,28552,36073,-20.8
역사관광,1062,965,10.1,28552,36073,-20.8
음식,11778,10667,10.4,28552,36073,-20.8
자연관광,695,1198,-42.0,28552,36073,-20.8
체험관광,230,224,2.7,28552,36073,-20.8
