업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,208,160,30.0,20948,19564,7.1
레저스포츠,264,292,-9.6,20948,19564,7.1
문화관광,3158,2344,34.7,20948,19564,7.1
쇼핑,225,1836,-87.7,20948,19564,7.1
숙박,981,910,7.8,20948,19564,7.1
역사관광,136,98,38.8,20948,19564,7.1
음식,15961,13893,14.9,20948,19564,7.1
자연관광,10,15,-33.3,20948,19564,7.1
체험관광,5,16,-68.8,20948,19564,7.1
