업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
레저스포츠,165,125,32.0,18327,16180,13.3
문화관광,3111,2483,25.3,18327,16180,13.3
쇼핑,1807,2470,-26.8,18327,16180,13.3
숙박,1108,686,61.5,18327,16180,13.3
역사관광,4,5,-20.0,18327,16180,13.3
음식,12056,10352,16.5,18327,16180,13.3
자연관광,53,38,39.5,18327,16180,13.3
체험관광,23,21,9.5,18327,16180,13.3
