업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,104,101,3.0,15970,22339,-28.5
레저스포츠,925,958,-3.4,15970,22339,-28.5
문화관광,1558,1216,28.1,15970,22339,-28.5
쇼핑,403,8410,-95.2,15970,22339,-28.5
숙박,362,345,4.9,15970,22339,-28.5
역사관광,627,651,-3.7,15970,22339,-28.5
음식,11941,10617,12.5,15970,22339,-28.5
자연관광,8,6,33.3,15970,22339,-28.5
체험관광,42,35,20.0,15970,22339,-28.5
