기준연월,업종대분류명,소비액(천원)
202208,전체,1.13303111E8
202208,숙박업,817919.0
202208,여행업,47950.0
202208,운송업,1.6664487E7
202208,쇼핑업,4.8087063E7
202208,여가서비스업,1.1053906E7
202208,의료웰니스업,1229078.0
202208,식음료업,3.5402708E7
