순위,관광지ID,업소명,분류
1,dbc9168a6a836218c8f16ca21ca69aab,말똥도넛디저트타운파주점,카페/찻집
2,aaa87c86646f26fb6d2303ee3ca586a5,더티트렁크,카페/찻집
3,4b7575d2a64ea3473880fe1838b6f3e2,갈릴리농원본관,전문음식
4,357f0f3a1ef39f5f06dde3f2f6cc593e,뮌스터담,카페/찻집
5,bad006bbedb44e6e4ef07895a314e7e1,앤드테라스파주점,카페/찻집
6,9937912f9b69fd3801ca420f673c36a2,반구정나루터집,전문음식
7,ca5d69dee48c1b93461ebc8491b6184f,문지리535,카페/찻집
8,a55248ebeba926e53528618f7ab6ac32,심학산도토리국수본점,한식
9,fd7d8928be0215068795e554cf4f0bbf,레드브릿지,카페/찻집
10,8388c44321d9e5659df7cee7807f10db,메주꽃[한식],한식
11,301a49db5cb084ebe041ff2f59c5714f,청산어죽,한식
12,7046e3099bd4c3d0b249bed821f9d7c4,통일동산두부마을,전문음식
13,c3ce179673329f9f3c80fa57913ad561,레드파이프,카페/찻집
14,ee1a0d56e766436beec174678b49d77b,삼고집파주점,한식
15,ff60878ce76ba222ffec402ec2429a12,버터킹빵공장,간이음식
16,47c47a450c637ee4492d34f30f206863,양평해장국방축점,한식
17,0a523af3b049c95f180988fd052d9eb3,브릭루즈,카페/찻집
18,850f95e73ff69b5b0dd61f8bd002eee7,오두산막국수본점,한식
19,d694e8d956aa03f0eea9daf57258d10c,아티장베이커스파주점,간이음식
20,2539e333aa03d1c09bbfad6e8545423b,키누카누파주야당점,전문음식
21,4aef56b098e7250a15f9b0b00b8392a4,벙커힐파주점,전문음식
22,62138cde01f1ce7f817b2d68e203387d,황인용뮤직스페이스카메라타,카페/찻집
23,a5f56696708a431401b65152a5c46c15,파주뼈칼국수교하제면소,한식
24,f9ab148ed48809e8c32941f3e2afb592,복많네해물칼국수파주출판단지본점,한식
25,95acd56ce59b557df4d1940dd740cd1a,라플란드,카페/찻집
26,8abd20e849a08444ed3339238935e781,파주닭국수,한식
27,f255cab9336d02381065a097816d5f14,가드너스,카페/찻집
28,cbcf11a11d4483e4df3d13be179580c1,원조두지리매운탕본점,한식
29,c9acc7fb5a210fd8436a18acf26b0a63,파주돌짜장[중식],외국식
30,e37b6ce6ac8684b377c1e37e473f5cc3,스타벅스파주야당DT점,카페/찻집
31,65519b689137e2e8134ce656738f6fb5,국물없는우동,외국식
32,2323d47699cc1882afcfca3a67684074,FILLMOOD,카페/찻집
33,491a66e11786052b37caf35aecd4e79b,해브펀카페베이커리,카페/찻집
34,4aaee966bd76a8d4f9ce7ad11826b9a4,토향,한식
35,52c607075a6901d9c6ffb28c4a3fc6af,연리희재,카페/찻집
36,737857df34f7b244b683799e660d9fd7,심학산장어,전문음식
37,ef3d7596e0d90b9615d64f0481abefcb,타샤의정원[한식],한식
38,d3fe3176f07e255a09046935344d9f67,원두막본점,한식
39,1da2b8cd21c2120c64604e65662c95e0,스타벅스파주문산DT점,카페/찻집
40,ea338bb9f87e70dfcda107be605208a6,훈장골파주점,한식
41,6fbd5ff085952a5abac284b6883e30fa,밀크북,카페/찻집
42,e6d011051a1014fd263c3b639797c9c7,출렁다리쌈밥마장호수본점,한식
43,c3c2e4e6bf13e664d0affbf723dd14ae,초계탕,한식
44,c7854514c1ab5d213113de0aca09eaf1,심학산뜨락,한식
45,f3dc5cd3046bf706ccef8ffc575b131b,커피공장103헤이리점,카페/찻집
46,811c4126a326250620de2e3d5ae16643,폴콘파주본점,카페/찻집
47,3f42144fe661bb3348734dbbbea8931c,오두산막국수통일동산점,한식
48,4b782d88bc6169887ab9283b0cc903c9,피스피스출판단지점,카페/찻집
49,3ae3d535ac54cc1b4ae406963c4c3a33,카페8794,카페/찻집
50,f1d0688fd5bc1157bed02c6affde01d7,심학산두부마을,한식
51,62d7b588d14fe671dc7b24c6e05fcd61,내사랑동까스,전문음식
52,ffb6768bcd7f500e240ae4e0ce69b5e3,가림시골밥상,한식
53,e1ad4bb422c4422e405c2b422b431707,브런치빈운정점,전문음식
54,5f6f2ee8fe37115f1e8cca7244dfe4aa,용궁칼국수파주본점,한식
55,eb0e176527018ed1872b057fc5a0ac42,청종나주곰탕파주본점,한식
56,088fe4582c122099f82164a7fd11729f,신간짬뽕금촌점 [중식],외국식
57,2fba09bc89481d8b0307a2f3e59220d8,마롱리면사무소카페,카페/찻집
58,7e9400eaa02c655471fb55461c134136,로빈의숲,한식
59,4dadd1c9700b53cc3022d2c0e204e6fb,옛날시골밥상[한식],한식
60,af4f35cfdf6e6998842e33bf7a31330f,원조삼거리부대찌개,전문음식
61,a6f4edd7a93e34997d8d580de003a6a1,류재은베이커리행복점,간이음식
61,c63dd07550fcb253cdcc0b6b46c4c771,스타벅스파주야당역점,카페/찻집
63,7ef609196aaa77b9e05661c4c3ced6c9,조은도너츠,간이음식
64,6ba152cbfbd8f4d384d461615e613acb,소령원숲속,전문음식
65,9e8fe09e49aa3b5bd371ab3d2fdff7c7,르시랑스,카페/찻집
66,ae016565dae536d55450dbb466f2a854,이북식손만두국밥본점,한식
67,9a47e6d29414f4fc652f1e727b9d4c4d,모쿠슈라1호점,전문음식
67,59f77746add04627f8f0895c5489fc78,평양손만두파주운정점,한식
69,60a6e729b516ac4d5beefe498c318762,파주방축골한우마을,한식
70,120484ff236a194fb95830dc6acd3bbf,잇탈리헤이리점,외국식
71,166a75096aa3f9221eb7c380c5fce2e7,파주코다리,전문음식
72,2164e04f5571b4c50f96bcbb9cac1b5b,컴프에비뉴,카페/찻집
73,e6ce3ea99bbf8c6ea1855aaaaa3676bb,개성손만두파주점,한식
74,f1504363268485568b0055e92d5a5c58,약선마을,한식
75,baed361595dc4b66ada52a89721f4ab4,전라도밥상,한식
76,1eae1e01b893ef1e9909f6a5d2fea8f1,전국목장연합,한식
77,3c456c9ff13a2e1aef79a7fc75fe88f0,롤키,카페/찻집
78,5abd935f9b4653331f8118e8e9e4e009,모아냉면,한식
79,75b160c3097c65053a28b4169226ece7,생선굽는마을,한식
80,8cab7cc389266412124b71fbcde00618,바그,간이음식
81,67bed2bdc8ff02441344b37082edf397,교하정,한식
82,9c39c1f02eb51ccb4179b835441ef224,흑사당,카페/찻집
83,a4856c8287d977723960f6a8345dd725,지씨에피세리,카페/찻집
83,02ff1c8879f32eb68400e892434dfa62,서쪽하늘,간이음식
83,ebb2420d413fa8b9bb75802b554ca422,궁중영의정인절미떡집,간이음식
86,ad88f58b3dbd5078c37a8b4106173c41,곤트란쉐리에파주점,간이음식
86,efdd66797bcec11d0fe35d032b88e309,파주장단콩두부,한식
88,1f620da0bf6ff9fd73121f3afa32c9ac,무즐라,카페/찻집
89,22c7545017c005f942885bc8a3e2cd69,장어명가지중해,전문음식
