순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,임진각관광지,202208,7901,7901.0
2,경기도,파주시,제3땅굴,202208,7525,7525.0
3,경기도,파주시,통일전망대,202208,777,777.0
4,경기도,파주시,헤이리예술마을,202208,267,267.0
5,경기도,파주시,황포돛배,202208,27,27.0
6,경기도,파주시,율곡선생유적지,202208,26,26.0
7,경기도,파주시,우농타조농장,202208,16,16.0
8,경기도,파주시,파주삼릉,202208,4,4.0
9,경기도,파주시,영집궁시박물관,202208,1,1.0
