업종중분류명,지역명,비율
음식,경상남도 김해시,42.0
쇼핑,경상남도 김해시,22.9
문화관광,경상남도 김해시,12.0
레저스포츠,경상남도 김해시,7.0
숙박,경상남도 김해시,5.4
기타관광,경상남도 김해시,4.7
역사관광,경상남도 김해시,4.0
자연관광,경상남도 김해시,1.8
체험관광,경상남도 김해시,0.2
