year,month,광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
2025,4,강원특별자치도,춘천시,10,32.3
2025,4,강원특별자치도,원주시,5,16.1
2025,4,강원특별자치도,강릉시,3,9.7
2025,4,강원특별자치도,홍천군,4,12.9
2025,4,강원특별자치도,평창군,1,3.2
2025,4,강원특별자치도,철원군,6,19.4
2025,4,강원특별자치도,화천군,2,6.5
2025,4,경기도,수원시 장안구,8,0.3
2025,4,경기도,수원시 권선구,15,0.5
2025,4,경기도,수원시 팔달구,4,0.1
2025,4,경기도,수원시 영통구,11,0.4
2025,4,경기도,성남시 수정구,5,0.2
2025,4,경기도,성남시 중원구,6,0.2
2025,4,경기도,성남시 분당구,11,0.4
2025,4,경기도,의정부시,71,2.5
2025,4,경기도,안양시 만안구,15,0.5
2025,4,경기도,안양시 동안구,16,0.6
2025,4,경기도,부천시 원미구,80,2.8
2025,4,경기도,부천시 소사구,27,0.9
2025,4,경기도,부천시 오정구,26,0.9
2025,4,경기도,광명시,20,0.7
2025,4,경기도,평택시,12,0.4
2025,4,경기도,동두천시,17,0.6
2025,4,경기도,안산시 상록구,8,0.3
2025,4,경기도,안산시 단원구,29,1.0
2025,4,경기도,고양시 덕양구,531,18.5
2025,4,경기도,고양시 일산동구,522,18.2
2025,4,경기도,고양시 일산서구,656,22.8
2025,4,경기도,과천시,7,0.2
2025,4,경기도,구리시,23,0.8
2025,4,경기도,남양주시,52,1.8
2025,4,경기도,오산시,10,0.3
2025,4,경기도,시흥시,47,1.6
2025,4,경기도,군포시,8,0.3
2025,4,경기도,의왕시,3,0.1
2025,4,경기도,하남시,27,0.9
2025,4,경기도,용인시 처인구,17,0.6
2025,4,경기도,용인시 기흥구,10,0.3
2025,4,경기도,용인시 수지구,10,0.3
2025,4,경기도,이천시,15,0.5
2025,4,경기도,안성시,9,0.3
2025,4,경기도,김포시,212,7.4
2025,4,경기도,화성시,47,1.6
2025,4,경기도,광주시,20,0.7
2025,4,경기도,양주시,146,5.1
2025,4,경기도,포천시,23,0.8
2025,4,경기도,여주시,6,0.2
2025,4,경기도,연천군,78,2.7
2025,4,경기도,가평군,8,0.3
2025,4,경기도,양평군,5,0.2
2025,4,경상남도,창원시 진해구,2,33.3
2025,4,경상남도,진주시,1,16.7
2025,4,경상남도,김해시,2,33.3
2025,4,경상남도,거창군,1,16.7
2025,4,경상북도,포항시 북구,1,5.0
2025,4,경상북도,경주시,3,15.0
2025,4,경상북도,김천시,1,5.0
2025,4,경상북도,안동시,3,15.0
2025,4,경상북도,구미시,4,20.0
2025,4,경상북도,영천시,1,5.0
2025,4,경상북도,상주시,1,5.0
2025,4,경상북도,문경시,1,5.0
2025,4,경상북도,경산시,1,5.0
2025,4,경상북도,영양군,1,5.0
2025,4,경상북도,청도군,1,5.0
2025,4,경상북도,성주군,1,5.0
2025,4,경상북도,칠곡군,1,5.0
2025,4,광주광역시,동구,3,27.3
2025,4,광주광역시,서구,2,18.2
2025,4,광주광역시,북구,5,45.5
