year,month,광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
2024,1,전북특별자치도,익산시,1,10.0
2024,1,전북특별자치도,완주군,2,20.0
2024,1,전북특별자치도,부안군,2,20.0
2024,1,충청남도,천안시 동남구,10,12.0
2024,1,충청남도,천안시 서북구,26,31.3
2024,1,충청남도,공주시,7,8.4
2024,1,충청남도,보령시,1,1.2
2024,1,충청남도,아산시,21,25.3
2024,1,충청남도,서산시,8,9.6
2024,1,충청남도,당진시,1,1.2
2024,1,충청남도,청양군,1,1.2
2024,1,충청남도,홍성군,2,2.4
2024,1,충청남도,예산군,3,3.6
2024,1,충청남도,태안군,3,3.6
2024,1,충청북도,청주시 상당구,3,6.4
2024,1,충청북도,청주시 서원구,2,4.3
2024,1,충청북도,청주시 흥덕구,7,14.9
2024,1,충청북도,청주시 청원구,4,8.5
2024,1,충청북도,충주시,10,21.3
2024,1,충청북도,제천시,4,8.5
2024,1,충청북도,보은군,1,2.1
2024,1,충청북도,옥천군,1,2.1
2024,1,충청북도,증평군,4,8.5
2024,1,충청북도,진천군,3,6.4
2024,1,충청북도,괴산군,2,4.3
2024,1,충청북도,음성군,6,12.8
