year,month,광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
2024,4,강원특별자치도,춘천시,18,31.0
2024,4,강원특별자치도,원주시,10,17.2
2024,4,강원특별자치도,강릉시,3,5.2
2024,4,강원특별자치도,태백시,1,1.7
2024,4,강원특별자치도,속초시,3,5.2
2024,4,강원특별자치도,홍천군,3,5.2
2024,4,강원특별자치도,횡성군,3,5.2
2024,4,강원특별자치도,평창군,2,3.4
2024,4,강원특별자치도,정선군,4,6.9
2024,4,강원특별자치도,철원군,5,8.6
2024,4,강원특별자치도,화천군,3,5.2
2024,4,강원특별자치도,인제군,2,3.4
2024,4,강원특별자치도,양양군,1,1.7
2024,4,경기도,수원시 장안구,23,0.4
2024,4,경기도,수원시 권선구,24,0.4
2024,4,경기도,수원시 팔달구,11,0.2
2024,4,경기도,수원시 영통구,18,0.3
2024,4,경기도,성남시 수정구,16,0.3
2024,4,경기도,성남시 중원구,22,0.4
2024,4,경기도,성남시 분당구,34,0.6
2024,4,경기도,의정부시,106,1.9
2024,4,경기도,안양시 만안구,26,0.5
2024,4,경기도,안양시 동안구,33,0.6
2024,4,경기도,부천시 원미구,120,2.2
2024,4,경기도,부천시 소사구,52,0.9
2024,4,경기도,부천시 오정구,42,0.8
2024,4,경기도,광명시,61,1.1
2024,4,경기도,평택시,37,0.7
2024,4,경기도,동두천시,22,0.4
2024,4,경기도,안산시 상록구,24,0.4
2024,4,경기도,안산시 단원구,32,0.6
2024,4,경기도,고양시 덕양구,991,18.1
2024,4,경기도,고양시 일산동구,1037,18.9
2024,4,경기도,고양시 일산서구,1116,20.4
2024,4,경기도,과천시,6,0.1
2024,4,경기도,구리시,29,0.5
2024,4,경기도,남양주시,137,2.5
2024,4,경기도,오산시,30,0.5
2024,4,경기도,시흥시,95,1.7
2024,4,경기도,군포시,21,0.4
2024,4,경기도,의왕시,16,0.3
2024,4,경기도,하남시,58,1.1
2024,4,경기도,용인시 처인구,27,0.5
2024,4,경기도,용인시 기흥구,29,0.5
2024,4,경기도,용인시 수지구,31,0.6
2024,4,경기도,이천시,15,0.3
2024,4,경기도,안성시,18,0.3
2024,4,경기도,김포시,537,9.8
2024,4,경기도,화성시,119,2.2
2024,4,경기도,광주시,33,0.6
2024,4,경기도,양주시,214,3.9
2024,4,경기도,포천시,43,0.8
2024,4,경기도,여주시,15,0.3
2024,4,경기도,연천군,142,2.6
2024,4,경기도,가평군,11,0.2
2024,4,경기도,양평군,10,0.2
2024,4,경상남도,창원시 의창구,2,14.3
2024,4,경상남도,창원시 마산합포구,2,14.3
2024,4,경상남도,김해시,2,14.3
2024,4,경상남도,거제시,2,14.3
2024,4,경상남도,양산시,1,7.1
2024,4,경상남도,함안군,4,28.6
2024,4,경상남도,함양군,1,7.1
2024,4,경상북도,경주시,4,12.5
2024,4,경상북도,김천시,1,3.1
2024,4,경상북도,구미시,14,43.8
2024,4,경상북도,영주시,1,3.1
2024,4,경상북도,상주시,2,6.3
2024,4,경상북도,문경시,4,12.5
2024,4,경상북도,경산시,1,3.1
2024,4,경상북도,고령군,1,3.1
2024,4,경상북도,성주군,1,3.1
2024,4,경상북도,칠곡군,3,9.4
2024,4,광주광역시,서구,1,16.7
2024,4,광주광역시,남구,1,16.7
2024,4,광주광역시,북구,1,16.7
2024,4,광주광역시,광산구,3,50.0
2024,4,대구광역시,동구,3,25.0
2024,4,대구광역시,북구,4,33.3
2024,4,대구광역시,달서구,1,8.3
2024,4,대구광역시,달성군,4,33.3
2024,4,대전광역시,동구,1,8.3
2024,4,대전광역시,중구,4,33.3
2024,4,대전광역시,서구,2,16.7
2024,4,대전광역시,유성구,1,8.3
2024,4,대전광역시,대덕구,4,33.3
2024,4,부산광역시,부산진구,1,11.1
2024,4,부산광역시,남구,1,11.1
2024,4,부산광역시,해운대구,1,11.1
2024,4,부산광역시,강서구,1,11.1
2024,4,부산광역시,연제구,1,11.1
2024,4,부산광역시,기장군,4,44.4
2024,4,서울특별시,종로구,46,1.9
2024,4,서울특별시,중구,56,2.3
2024,4,서울특별시,용산구,80,3.4
2024,4,서울특별시,성동구,41,1.7
2024,4,서울특별시,광진구,32,1.3
2024,4,서울특별시,동대문구,39,1.6
2024,4,서울특별시,중랑구,32,1.3
2024,4,서울특별시,성북구,58,2.4
2024,4,서울특별시,강북구,31,1.3
2024,4,서울특별시,도봉구,64,2.7
2024,4,서울특별시,노원구,71,3.0
2024,4,서울특별시,은평구,209,8.8
2024,4,서울특별시,서대문구,121,5.1
2024,4,서울특별시,마포구,314,13.2
2024,4,서울특별시,양천구,182,7.6
2024,4,서울특별시,강서구,343,14.4
2024,4,서울특별시,구로구,90,3.8
2024,4,서울특별시,금천구,44,1.8
2024,4,서울특별시,영등포구,165,6.9
2024,4,서울특별시,동작구,62,2.6
2024,4,서울특별시,관악구,44,1.8
2024,4,서울특별시,서초구,79,3.3
2024,4,서울특별시,강남구,87,3.6
2024,4,서울특별시,송파구,55,2.3
2024,4,서울특별시,강동구,42,1.8
2024,4,울산광역시,남구,3,75.0
2024,4,울산광역시,북구,1,25.0
2024,4,인천광역시,중구,94,10.9
2024,4,인천광역시,동구,12,1.4
2024,4,인천광역시,미추홀구,42,4.9
2024,4,인천광역시,연수구,73,8.5
2024,4,인천광역시,남동구,87,10.1
2024,4,인천광역시,부평구,136,15.8
2024,4,인천광역시,계양구,104,12.1
2024,4,인천광역시,서구,302,35.0
2024,4,인천광역시,강화군,11,1.3
2024,4,인천광역시,옹진군,1,0.1
2024,4,전라남도,여수시,1,16.7
2024,4,전라남도,순천시,2,33.3
2024,4,전라남도,광양시,2,33.3
2024,4,전라남도,함평군,1,16.7
2024,4,전북특별자치도,전주시 완산구,2,13.3
2024,4,전북특별자치도,전주시 덕진구,2,13.3
2024,4,전북특별자치도,군산시,4,26.7
2024,4,전북특별자치도,익산시,3,20.0
2024,4,전북특별자치도,남원시,1,6.7
2024,4,전북특별자치도,김제시,1,6.7
2024,4,전북특별자치도,고창군,1,6.7
2024,4,전북특별자치도,부안군,1,6.7
2024,4,충청남도,천안시 동남구,12,20.7
2024,4,충청남도,천안시 서북구,12,20.7
2024,4,충청남도,공주시,6,10.3
2024,4,충청남도,보령시,1,1.7
2024,4,충청남도,아산시,11,19.0
2024,4,충청남도,서산시,6,10.3
2024,4,충청남도,논산시,1,1.7
2024,4,충청남도,당진시,5,8.6
2024,4,충청남도,태안군,4,6.9
2024,4,충청북도,청주시 상당구,2,5.4
2024,4,충청북도,청주시 서원구,5,13.5
2024,4,충청북도,청주시 흥덕구,5,13.5
2024,4,충청북도,충주시,8,21.6
2024,4,충청북도,제천시,3,8.1
2024,4,충청북도,증평군,1,2.7
2024,4,충청북도,진천군,5,13.5
2024,4,충청북도,괴산군,2,5.4
2024,4,충청북도,음성군,6,16.2
