year,month,광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
2024,8,강원특별자치도,춘천시,5,13.9
2024,8,강원특별자치도,원주시,5,13.9
2024,8,강원특별자치도,강릉시,4,11.1
2024,8,강원특별자치도,속초시,2,5.6
2024,8,강원특별자치도,홍천군,2,5.6
2024,8,강원특별자치도,평창군,1,2.8
2024,8,강원특별자치도,정선군,2,5.6
2024,8,강원특별자치도,철원군,8,22.2
2024,8,강원특별자치도,화천군,3,8.3
2024,8,강원특별자치도,인제군,2,5.6
2024,8,강원특별자치도,고성군,1,2.8
2024,8,강원특별자치도,양양군,1,2.8
2024,8,경기도,수원시 장안구,7,0.2
2024,8,경기도,수원시 권선구,9,0.3
2024,8,경기도,수원시 팔달구,9,0.3
2024,8,경기도,수원시 영통구,15,0.5
2024,8,경기도,성남시 수정구,8,0.2
2024,8,경기도,성남시 중원구,10,0.3
2024,8,경기도,성남시 분당구,26,0.8
2024,8,경기도,의정부시,79,2.4
2024,8,경기도,안양시 만안구,18,0.5
2024,8,경기도,안양시 동안구,17,0.5
2024,8,경기도,부천시 원미구,80,2.4
2024,8,경기도,부천시 소사구,31,0.9
2024,8,경기도,부천시 오정구,31,0.9
2024,8,경기도,광명시,24,0.7
2024,8,경기도,평택시,27,0.8
2024,8,경기도,동두천시,26,0.8
2024,8,경기도,안산시 상록구,21,0.6
2024,8,경기도,안산시 단원구,12,0.4
2024,8,경기도,고양시 덕양구,601,18.2
2024,8,경기도,고양시 일산동구,694,21.0
2024,8,경기도,고양시 일산서구,705,21.4
2024,8,경기도,과천시,4,0.1
2024,8,경기도,구리시,23,0.7
2024,8,경기도,남양주시,68,2.1
2024,8,경기도,오산시,19,0.6
2024,8,경기도,시흥시,61,1.8
2024,8,경기도,군포시,6,0.2
2024,8,경기도,의왕시,7,0.2
2024,8,경기도,하남시,34,1.0
2024,8,경기도,용인시 처인구,18,0.5
2024,8,경기도,용인시 기흥구,18,0.5
2024,8,경기도,용인시 수지구,23,0.7
2024,8,경기도,이천시,6,0.2
2024,8,경기도,안성시,6,0.2
2024,8,경기도,김포시,220,6.7
2024,8,경기도,화성시,41,1.2
2024,8,경기도,광주시,17,0.5
2024,8,경기도,양주시,162,4.9
2024,8,경기도,포천시,28,0.8
2024,8,경기도,여주시,5,0.2
2024,8,경기도,연천군,65,2.0
2024,8,경기도,가평군,11,0.3
2024,8,경기도,양평군,6,0.2
2024,8,경상남도,창원시 성산구,1,12.5
2024,8,경상남도,창원시 마산합포구,1,12.5
2024,8,경상남도,창원시 진해구,1,12.5
2024,8,경상남도,김해시,2,25.0
2024,8,경상남도,거제시,1,12.5
2024,8,경상남도,양산시,1,12.5
2024,8,경상남도,고성군,1,12.5
2024,8,경상북도,경주시,1,4.8
2024,8,경상북도,김천시,1,4.8
2024,8,경상북도,안동시,1,4.8
2024,8,경상북도,구미시,5,23.8
2024,8,경상북도,영주시,1,4.8
2024,8,경상북도,영천시,2,9.5
2024,8,경상북도,상주시,2,9.5
2024,8,경상북도,문경시,2,9.5
2024,8,경상북도,성주군,2,9.5
2024,8,경상북도,칠곡군,2,9.5
2024,8,경상북도,봉화군,1,4.8
2024,8,경상북도,울진군,1,4.8
2024,8,광주광역시,동구,1,20.0
2024,8,광주광역시,서구,1,20.0
2024,8,광주광역시,광산구,3,60.0
2024,8,대구광역시,남구,1,25.0
2024,8,대구광역시,수성구,1,25.0
2024,8,대구광역시,달서구,1,25.0
2024,8,대구광역시,군위군,1,25.0
2024,8,대전광역시,동구,2,14.3
2024,8,대전광역시,중구,3,21.4
2024,8,대전광역시,서구,1,7.1
