year,month,광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
2025,2,강원특별자치도,춘천시,3,12.5
2025,2,강원특별자치도,원주시,5,20.8
2025,2,강원특별자치도,강릉시,2,8.3
2025,2,강원특별자치도,동해시,3,12.5
2025,2,강원특별자치도,홍천군,4,16.7
2025,2,강원특별자치도,횡성군,1,4.2
2025,2,강원특별자치도,영월군,1,4.2
2025,2,강원특별자치도,철원군,2,8.3
2025,2,강원특별자치도,인제군,1,4.2
2025,2,강원특별자치도,양양군,2,8.3
2025,2,경기도,수원시 장안구,5,0.2
2025,2,경기도,수원시 권선구,13,0.6
2025,2,경기도,수원시 팔달구,10,0.4
2025,2,경기도,수원시 영통구,8,0.4
2025,2,경기도,성남시 수정구,8,0.4
2025,2,경기도,성남시 중원구,3,0.1
2025,2,경기도,성남시 분당구,9,0.4
2025,2,경기도,의정부시,49,2.2
2025,2,경기도,안양시 만안구,11,0.5
2025,2,경기도,안양시 동안구,11,0.5
2025,2,경기도,부천시 원미구,61,2.7
2025,2,경기도,부천시 소사구,16,0.7
2025,2,경기도,부천시 오정구,21,0.9
2025,2,경기도,광명시,23,1.0
2025,2,경기도,평택시,18,0.8
2025,2,경기도,동두천시,12,0.5
2025,2,경기도,안산시 상록구,16,0.7
2025,2,경기도,안산시 단원구,11,0.5
2025,2,경기도,고양시 덕양구,411,18.2
2025,2,경기도,고양시 일산동구,460,20.3
2025,2,경기도,고양시 일산서구,426,18.8
2025,2,경기도,과천시,5,0.2
2025,2,경기도,구리시,11,0.5
2025,2,경기도,남양주시,53,2.3
2025,2,경기도,오산시,13,0.6
2025,2,경기도,시흥시,16,0.7
2025,2,경기도,군포시,4,0.2
2025,2,경기도,의왕시,5,0.2
2025,2,경기도,하남시,19,0.8
2025,2,경기도,용인시 처인구,21,0.9
2025,2,경기도,용인시 기흥구,11,0.5
2025,2,경기도,용인시 수지구,9,0.4
2025,2,경기도,이천시,6,0.3
2025,2,경기도,안성시,6,0.3
2025,2,경기도,김포시,190,8.4
2025,2,경기도,화성시,45,2.0
2025,2,경기도,광주시,39,1.7
2025,2,경기도,양주시,98,4.3
2025,2,경기도,포천시,32,1.4
2025,2,경기도,여주시,10,0.4
2025,2,경기도,연천군,57,2.5
2025,2,경기도,가평군,4,0.2
2025,2,경기도,양평군,5,0.2
2025,2,경상남도,창원시 성산구,1,11.1
2025,2,경상남도,사천시,1,11.1
2025,2,경상남도,김해시,4,44.4
2025,2,경상남도,함안군,1,11.1
2025,2,경상남도,창녕군,1,11.1
2025,2,경상남도,거창군,1,11.1
2025,2,경상북도,포항시 북구,1,5.3
2025,2,경상북도,경주시,1,5.3
2025,2,경상북도,김천시,2,10.5
2025,2,경상북도,구미시,12,63.2
2025,2,경상북도,상주시,1,5.3
2025,2,경상북도,고령군,2,10.5
2025,2,광주광역시,동구,1,12.5
2025,2,광주광역시,서구,4,50.0
2025,2,광주광역시,남구,1,12.5
2025,2,광주광역시,북구,1,12.5
2025,2,광주광역시,광산구,1,12.5
2025,2,대구광역시,중구,2,22.2
2025,2,대구광역시,북구,1,11.1
2025,2,대구광역시,수성구,2,22.2
2025,2,대구광역시,달서구,1,11.1
2025,2,대구광역시,달성군,3,33.3
2025,2,대전광역시,서구,1,16.7
2025,2,대전광역시,유성구,4,66.7
2025,2,대전광역시,대덕구,1,16.7
2025,2,부산광역시,부산진구,1,50.0
2025,2,부산광역시,강서구,1,50.0
2025,2,서울특별시,종로구,12,1.5
2025,2,서울특별시,중구,25,3.2
2025,2,서울특별시,용산구,29,3.7
2025,2,서울특별시,성동구,21,2.7
2025,2,서울특별시,광진구,8,1.0
2025,2,서울특별시,동대문구,15,1.9
2025,2,서울특별시,중랑구,18,2.3
2025,2,서울특별시,성북구,15,1.9
2025,2,서울특별시,강북구,9,1.2
2025,2,서울특별시,도봉구,19,2.4
2025,2,서울특별시,노원구,20,2.6
2025,2,서울특별시,은평구,74,9.5
2025,2,서울특별시,서대문구,38,4.9
2025,2,서울특별시,마포구,73,9.4
2025,2,서울특별시,양천구,46,5.9
2025,2,서울특별시,강서구,125,16.1
2025,2,서울특별시,구로구,38,4.9
2025,2,서울특별시,금천구,20,2.6
2025,2,서울특별시,영등포구,50,6.4
2025,2,서울특별시,동작구,15,1.9
2025,2,서울특별시,관악구,16,2.1
2025,2,서울특별시,서초구,26,3.3
2025,2,서울특별시,강남구,32,4.1
2025,2,서울특별시,송파구,24,3.1
2025,2,서울특별시,강동구,10,1.3
2025,2,울산광역시,울주군,1,100.0
2025,2,인천광역시,중구,59,17.0
2025,2,인천광역시,동구,8,2.3
2025,2,인천광역시,미추홀구,22,6.3
2025,2,인천광역시,연수구,21,6.0
2025,2,인천광역시,남동구,29,8.3
2025,2,인천광역시,부평구,64,18.4
2025,2,인천광역시,계양구,42,12.1
