year,month,광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
2025,1,강원특별자치도,춘천시,2,4.9
2025,1,강원특별자치도,원주시,9,22.0
2025,1,강원특별자치도,강릉시,2,4.9
2025,1,강원특별자치도,동해시,2,4.9
2025,1,강원특별자치도,태백시,1,2.4
2025,1,강원특별자치도,속초시,1,2.4
2025,1,강원특별자치도,홍천군,9,22.0
2025,1,강원특별자치도,횡성군,2,4.9
2025,1,강원특별자치도,정선군,1,2.4
2025,1,강원특별자치도,철원군,6,14.6
2025,1,강원특별자치도,화천군,3,7.3
2025,1,강원특별자치도,인제군,1,2.4
2025,1,강원특별자치도,양양군,2,4.9
2025,1,경기도,수원시 장안구,7,0.3
2025,1,경기도,수원시 권선구,12,0.5
2025,1,경기도,수원시 팔달구,5,0.2
2025,1,경기도,수원시 영통구,16,0.6
2025,1,경기도,성남시 수정구,7,0.3
2025,1,경기도,성남시 중원구,6,0.2
2025,1,경기도,성남시 분당구,11,0.4
2025,1,경기도,의정부시,57,2.2
2025,1,경기도,안양시 만안구,14,0.5
2025,1,경기도,안양시 동안구,11,0.4
2025,1,경기도,부천시 원미구,64,2.5
2025,1,경기도,부천시 소사구,20,0.8
2025,1,경기도,부천시 오정구,37,1.4
2025,1,경기도,광명시,23,0.9
2025,1,경기도,평택시,23,0.9
2025,1,경기도,동두천시,15,0.6
2025,1,경기도,안산시 상록구,5,0.2
2025,1,경기도,안산시 단원구,12,0.5
2025,1,경기도,고양시 덕양구,467,18.1
2025,1,경기도,고양시 일산동구,500,19.3
2025,1,경기도,고양시 일산서구,528,20.4
2025,1,경기도,과천시,6,0.2
2025,1,경기도,구리시,17,0.7
2025,1,경기도,남양주시,54,2.1
2025,1,경기도,오산시,10,0.4
2025,1,경기도,시흥시,42,1.6
2025,1,경기도,군포시,8,0.3
2025,1,경기도,의왕시,7,0.3
2025,1,경기도,하남시,24,0.9
2025,1,경기도,용인시 처인구,9,0.3
2025,1,경기도,용인시 기흥구,10,0.4
2025,1,경기도,용인시 수지구,12,0.5
2025,1,경기도,이천시,16,0.6
2025,1,경기도,안성시,4,0.2
2025,1,경기도,김포시,214,8.3
2025,1,경기도,화성시,45,1.7
2025,1,경기도,광주시,35,1.4
2025,1,경기도,양주시,114,4.4
2025,1,경기도,포천시,24,0.9
2025,1,경기도,여주시,4,0.2
2025,1,경기도,연천군,73,2.8
2025,1,경기도,가평군,11,0.4
2025,1,경기도,양평군,7,0.3
2025,1,경상남도,창원시 의창구,1,12.5
2025,1,경상남도,창원시 마산회원구,1,12.5
2025,1,경상남도,창원시 진해구,1,12.5
2025,1,경상남도,진주시,1,12.5
2025,1,경상남도,김해시,2,25.0
2025,1,경상남도,거제시,1,12.5
2025,1,경상남도,의령군,1,12.5
2025,1,경상북도,경주시,1,5.3
2025,1,경상북도,김천시,2,10.5
2025,1,경상북도,안동시,1,5.3
2025,1,경상북도,구미시,8,42.1
2025,1,경상북도,상주시,1,5.3
2025,1,경상북도,문경시,2,10.5
2025,1,경상북도,의성군,1,5.3
2025,1,경상북도,칠곡군,3,15.8
2025,1,광주광역시,동구,2,50.0
2025,1,광주광역시,서구,1,25.0
2025,1,광주광역시,남구,1,25.0
2025,1,대구광역시,중구,1,20.0
2025,1,대구광역시,동구,1,20.0
2025,1,대구광역시,북구,2,40.0
2025,1,대구광역시,군위군,1,20.0
2025,1,대전광역시,동구,1,12.5
2025,1,대전광역시,중구,1,12.5
2025,1,대전광역시,서구,2,25.0
2025,1,대전광역시,유성구,2,25.0
2025,1,대전광역시,대덕구,2,25.0
2025,1,부산광역시,해운대구,1,33.3
2025,1,부산광역시,강서구,2,66.7
2025,1,서울특별시,종로구,15,1.5
2025,1,서울특별시,중구,11,1.1
2025,1,서울특별시,용산구,35,3.5
2025,1,서울특별시,성동구,15,1.5
2025,1,서울특별시,광진구,12,1.2
2025,1,서울특별시,동대문구,12,1.2
2025,1,서울특별시,중랑구,22,2.2
2025,1,서울특별시,성북구,26,2.6
2025,1,서울특별시,강북구,16,1.6
2025,1,서울특별시,도봉구,38,3.7
2025,1,서울특별시,노원구,35,3.5
2025,1,서울특별시,은평구,101,10.0
2025,1,서울특별시,서대문구,36,3.6
2025,1,서울특별시,마포구,110,10.8
2025,1,서울특별시,양천구,63,6.2
2025,1,서울특별시,강서구,158,15.6
2025,1,서울특별시,구로구,46,4.5
2025,1,서울특별시,금천구,16,1.6
2025,1,서울특별시,영등포구,78,7.7
2025,1,서울특별시,동작구,22,2.2
2025,1,서울특별시,관악구,25,2.5
2025,1,서울특별시,서초구,35,3.5
2025,1,서울특별시,강남구,33,3.3
2025,1,서울특별시,송파구,30,3.0
2025,1,서울특별시,강동구,24,2.4
2025,1,울산광역시,남구,2,28.6
2025,1,울산광역시,북구,1,14.3
2025,1,울산광역시,울주군,4,57.1
2025,1,인천광역시,중구,57,13.8
2025,1,인천광역시,동구,7,1.7
2025,1,인천광역시,미추홀구,28,6.8
2025,1,인천광역시,연수구,23,5.6
2025,1,인천광역시,남동구,38,9.2
2025,1,인천광역시,부평구,70,17.0
2025,1,인천광역시,계양구,39,9.5
2025,1,인천광역시,서구,140,34.0
2025,1,인천광역시,강화군,10,2.4
2025,1,전라남도,목포시,1,33.3
2025,1,전라남도,순천시,1,33.3
2025,1,전라남도,장성군,1,33.3
