year,month,광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
2024,10,강원특별자치도,춘천시,8,12.9
2024,10,강원특별자치도,원주시,10,16.1
2024,10,강원특별자치도,강릉시,3,4.8
2024,10,강원특별자치도,속초시,1,1.6
2024,10,강원특별자치도,삼척시,1,1.6
2024,10,강원특별자치도,홍천군,4,6.5
2024,10,강원특별자치도,횡성군,1,1.6
2024,10,강원특별자치도,영월군,1,1.6
2024,10,강원특별자치도,평창군,2,3.2
2024,10,강원특별자치도,철원군,21,33.9
2024,10,강원특별자치도,화천군,2,3.2
2024,10,강원특별자치도,양구군,1,1.6
2024,10,강원특별자치도,인제군,4,6.5
2024,10,강원특별자치도,고성군,2,3.2
2024,10,강원특별자치도,양양군,1,1.6
2024,10,경기도,수원시 장안구,18,0.4
2024,10,경기도,수원시 권선구,16,0.4
2024,10,경기도,수원시 팔달구,6,0.1
2024,10,경기도,수원시 영통구,20,0.5
2024,10,경기도,성남시 수정구,11,0.3
2024,10,경기도,성남시 중원구,9,0.2
2024,10,경기도,성남시 분당구,27,0.6
2024,10,경기도,의정부시,113,2.6
2024,10,경기도,안양시 만안구,19,0.4
2024,10,경기도,안양시 동안구,30,0.7
2024,10,경기도,부천시 원미구,96,2.2
2024,10,경기도,부천시 소사구,36,0.8
2024,10,경기도,부천시 오정구,46,1.1
2024,10,경기도,광명시,36,0.8
2024,10,경기도,평택시,33,0.8
2024,10,경기도,동두천시,17,0.4
2024,10,경기도,안산시 상록구,12,0.3
2024,10,경기도,안산시 단원구,20,0.5
2024,10,경기도,고양시 덕양구,843,19.5
2024,10,경기도,고양시 일산동구,865,20.1
2024,10,경기도,고양시 일산서구,782,18.1
2024,10,경기도,과천시,13,0.3
2024,10,경기도,구리시,34,0.8
2024,10,경기도,남양주시,97,2.2
2024,10,경기도,오산시,25,0.6
2024,10,경기도,시흥시,73,1.7
2024,10,경기도,군포시,24,0.6
2024,10,경기도,의왕시,5,0.1
2024,10,경기도,하남시,49,1.1
2024,10,경기도,용인시 처인구,15,0.3
2024,10,경기도,용인시 기흥구,19,0.4
2024,10,경기도,용인시 수지구,16,0.4
2024,10,경기도,이천시,19,0.4
2024,10,경기도,안성시,10,0.2
2024,10,경기도,김포시,385,8.9
2024,10,경기도,화성시,48,1.1
2024,10,경기도,광주시,38,0.9
2024,10,경기도,양주시,187,4.3
2024,10,경기도,포천시,75,1.7
2024,10,경기도,여주시,11,0.3
2024,10,경기도,연천군,98,2.3
2024,10,경기도,가평군,6,0.1
2024,10,경기도,양평군,12,0.3
2024,10,경상남도,창원시 성산구,2,40.0
2024,10,경상남도,창원시 마산회원구,1,20.0
2024,10,경상남도,진주시,1,20.0
2024,10,경상남도,통영시,1,20.0
2024,10,경상북도,경주시,1,5.9
2024,10,경상북도,김천시,1,5.9
2024,10,경상북도,구미시,7,41.2
2024,10,경상북도,영주시,1,5.9
2024,10,경상북도,영천시,1,5.9
2024,10,경상북도,상주시,2,11.8
2024,10,경상북도,경산시,1,5.9
2024,10,경상북도,예천군,3,17.6
2024,10,광주광역시,서구,1,25.0
2024,10,광주광역시,남구,1,25.0
2024,10,광주광역시,북구,2,50.0
2024,10,대구광역시,동구,1,33.3
2024,10,대구광역시,수성구,1,33.3
2024,10,대구광역시,달서구,1,33.3
2024,10,대전광역시,중구,1,12.5
2024,10,대전광역시,서구,3,37.5
2024,10,대전광역시,유성구,1,12.5
2024,10,대전광역시,대덕구,3,37.5
2024,10,부산광역시,남구,1,11.1
2024,10,부산광역시,북구,2,22.2
2024,10,부산광역시,해운대구,3,33.3
2024,10,부산광역시,사하구,2,22.2
2024,10,부산광역시,수영구,1,11.1
2024,10,서울특별시,종로구,38,2.1
2024,10,서울특별시,중구,51,2.8
2024,10,서울특별시,용산구,44,2.4
2024,10,서울특별시,성동구,26,1.4
2024,10,서울특별시,광진구,20,1.1
2024,10,서울특별시,동대문구,30,1.6
2024,10,서울특별시,중랑구,32,1.7
2024,10,서울특별시,성북구,42,2.3
2024,10,서울특별시,강북구,24,1.3
2024,10,서울특별시,도봉구,46,2.5
2024,10,서울특별시,노원구,69,3.8
2024,10,서울특별시,은평구,198,10.8
2024,10,서울특별시,서대문구,104,5.7
2024,10,서울특별시,마포구,195,10.6
2024,10,서울특별시,양천구,124,6.7
2024,10,서울특별시,강서구,278,15.1
2024,10,서울특별시,구로구,70,3.8
2024,10,서울특별시,금천구,43,2.3
2024,10,서울특별시,영등포구,108,5.9
2024,10,서울특별시,동작구,65,3.5
2024,10,서울특별시,관악구,32,1.7
2024,10,서울특별시,서초구,51,2.8
2024,10,서울특별시,강남구,58,3.2
2024,10,서울특별시,송파구,56,3.0
2024,10,서울특별시,강동구,34,1.8
2024,10,울산광역시,남구,1,33.3
2024,10,울산광역시,울주군,2,66.7
