year,month,광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
2024,5,강원특별자치도,춘천시,14,22.2
2024,5,강원특별자치도,원주시,17,27.0
2024,5,강원특별자치도,강릉시,2,3.2
2024,5,강원특별자치도,속초시,5,7.9
2024,5,강원특별자치도,삼척시,1,1.6
2024,5,강원특별자치도,홍천군,2,3.2
2024,5,강원특별자치도,횡성군,2,3.2
2024,5,강원특별자치도,평창군,2,3.2
2024,5,강원특별자치도,정선군,1,1.6
2024,5,강원특별자치도,철원군,7,11.1
2024,5,강원특별자치도,화천군,3,4.8
2024,5,강원특별자치도,인제군,4,6.3
2024,5,강원특별자치도,양양군,3,4.8
2024,5,경기도,수원시 장안구,25,0.4
2024,5,경기도,수원시 권선구,24,0.4
2024,5,경기도,수원시 팔달구,25,0.4
2024,5,경기도,수원시 영통구,21,0.3
2024,5,경기도,성남시 수정구,20,0.3
2024,5,경기도,성남시 중원구,37,0.6
2024,5,경기도,성남시 분당구,37,0.6
2024,5,경기도,의정부시,157,2.6
2024,5,경기도,안양시 만안구,35,0.6
2024,5,경기도,안양시 동안구,46,0.8
2024,5,경기도,부천시 원미구,127,2.1
2024,5,경기도,부천시 소사구,58,1.0
2024,5,경기도,부천시 오정구,69,1.1
2024,5,경기도,광명시,75,1.2
2024,5,경기도,평택시,35,0.6
2024,5,경기도,동두천시,25,0.4
2024,5,경기도,안산시 상록구,45,0.7
2024,5,경기도,안산시 단원구,42,0.7
2024,5,경기도,고양시 덕양구,1139,18.9
2024,5,경기도,고양시 일산동구,1167,19.4
2024,5,경기도,고양시 일산서구,1161,19.3
2024,5,경기도,과천시,16,0.3
2024,5,경기도,구리시,40,0.7
2024,5,경기도,남양주시,126,2.1
2024,5,경기도,오산시,25,0.4
2024,5,경기도,시흥시,100,1.7
2024,5,경기도,군포시,21,0.3
2024,5,경기도,의왕시,15,0.2
2024,5,경기도,하남시,54,0.9
2024,5,경기도,용인시 처인구,31,0.5
2024,5,경기도,용인시 기흥구,24,0.4
2024,5,경기도,용인시 수지구,24,0.4
2024,5,경기도,이천시,22,0.4
2024,5,경기도,안성시,15,0.2
2024,5,경기도,김포시,525,8.7
2024,5,경기도,화성시,118,2.0
2024,5,경기도,광주시,38,0.6
2024,5,경기도,양주시,232,3.8
2024,5,경기도,포천시,63,1.0
2024,5,경기도,여주시,14,0.2
