year,month,광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
2025,3,강원특별자치도,춘천시,8,25.8
2025,3,강원특별자치도,원주시,5,16.1
2025,3,강원특별자치도,강릉시,2,6.5
2025,3,강원특별자치도,동해시,1,3.2
2025,3,강원특별자치도,속초시,1,3.2
2025,3,강원특별자치도,홍천군,1,3.2
2025,3,강원특별자치도,평창군,1,3.2
2025,3,강원특별자치도,정선군,1,3.2
2025,3,강원특별자치도,철원군,5,16.1
2025,3,강원특별자치도,화천군,2,6.5
2025,3,강원특별자치도,인제군,2,6.5
2025,3,강원특별자치도,고성군,1,3.2
2025,3,강원특별자치도,양양군,1,3.2
2025,3,경기도,수원시 장안구,2,0.1
2025,3,경기도,수원시 권선구,8,0.3
2025,3,경기도,수원시 팔달구,8,0.3
2025,3,경기도,수원시 영통구,12,0.4
2025,3,경기도,성남시 수정구,8,0.3
2025,3,경기도,성남시 중원구,5,0.2
2025,3,경기도,성남시 분당구,12,0.4
2025,3,경기도,의정부시,46,1.6
2025,3,경기도,안양시 만안구,6,0.2
2025,3,경기도,안양시 동안구,14,0.5
2025,3,경기도,부천시 원미구,71,2.5
2025,3,경기도,부천시 소사구,22,0.8
2025,3,경기도,부천시 오정구,28,1.0
2025,3,경기도,광명시,35,1.2
2025,3,경기도,평택시,22,0.8
2025,3,경기도,동두천시,15,0.5
2025,3,경기도,안산시 상록구,12,0.4
2025,3,경기도,안산시 단원구,18,0.6
2025,3,경기도,고양시 덕양구,537,18.6
2025,3,경기도,고양시 일산동구,525,18.2
2025,3,경기도,고양시 일산서구,655,22.7
2025,3,경기도,과천시,9,0.3
2025,3,경기도,구리시,25,0.9
2025,3,경기도,남양주시,59,2.0
2025,3,경기도,오산시,11,0.4
2025,3,경기도,시흥시,52,1.8
2025,3,경기도,군포시,5,0.2
2025,3,경기도,의왕시,7,0.2
2025,3,경기도,하남시,24,0.8
2025,3,경기도,용인시 처인구,20,0.7
2025,3,경기도,용인시 기흥구,12,0.4
2025,3,경기도,용인시 수지구,10,0.3
2025,3,경기도,이천시,4,0.1
2025,3,경기도,안성시,2,0.1
2025,3,경기도,김포시,231,8.0
2025,3,경기도,화성시,55,1.9
2025,3,경기도,광주시,37,1.3
2025,3,경기도,양주시,154,5.3
2025,3,경기도,포천시,16,0.6
2025,3,경기도,여주시,5,0.2
2025,3,경기도,연천군,71,2.5
2025,3,경기도,가평군,10,0.3
2025,3,경기도,양평군,8,0.3
2025,3,경상남도,진주시,1,50.0
2025,3,경상남도,거제시,1,50.0
2025,3,경상북도,경주시,2,11.1
2025,3,경상북도,김천시,1,5.6
2025,3,경상북도,안동시,1,5.6
2025,3,경상북도,구미시,10,55.6
2025,3,경상북도,영주시,1,5.6
2025,3,경상북도,상주시,1,5.6
