year,month,광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
2024,7,강원특별자치도,춘천시,9,23.1
2024,7,강원특별자치도,원주시,2,5.1
2024,7,강원특별자치도,강릉시,3,7.7
2024,7,강원특별자치도,태백시,1,2.6
2024,7,강원특별자치도,속초시,2,5.1
2024,7,강원특별자치도,홍천군,4,10.3
2024,7,강원특별자치도,횡성군,1,2.6
2024,7,강원특별자치도,평창군,1,2.6
2024,7,강원특별자치도,철원군,10,25.6
2024,7,강원특별자치도,화천군,2,5.1
2024,7,강원특별자치도,양구군,2,5.1
2024,7,강원특별자치도,인제군,2,5.1
2024,7,경기도,수원시 장안구,6,0.2
2024,7,경기도,수원시 권선구,24,0.8
2024,7,경기도,수원시 팔달구,7,0.2
2024,7,경기도,수원시 영통구,14,0.5
2024,7,경기도,성남시 수정구,3,0.1
2024,7,경기도,성남시 중원구,9,0.3
2024,7,경기도,성남시 분당구,28,0.9
2024,7,경기도,의정부시,51,1.7
2024,7,경기도,안양시 만안구,15,0.5
2024,7,경기도,안양시 동안구,19,0.6
2024,7,경기도,부천시 원미구,53,1.8
2024,7,경기도,부천시 소사구,39,1.3
2024,7,경기도,부천시 오정구,28,0.9
2024,7,경기도,광명시,29,1.0
2024,7,경기도,평택시,21,0.7
2024,7,경기도,동두천시,14,0.5
2024,7,경기도,안산시 상록구,16,0.5
2024,7,경기도,안산시 단원구,16,0.5
2024,7,경기도,고양시 덕양구,514,17.4
2024,7,경기도,고양시 일산동구,560,19.0
2024,7,경기도,고양시 일산서구,756,25.6
2024,7,경기도,과천시,4,0.1
2024,7,경기도,구리시,18,0.6
2024,7,경기도,남양주시,60,2.0
2024,7,경기도,오산시,14,0.5
2024,7,경기도,시흥시,43,1.5
2024,7,경기도,군포시,12,0.4
2024,7,경기도,의왕시,9,0.3
2024,7,경기도,하남시,20,0.7
2024,7,경기도,용인시 처인구,6,0.2
2024,7,경기도,용인시 기흥구,11,0.4
2024,7,경기도,용인시 수지구,17,0.6
2024,7,경기도,이천시,6,0.2
2024,7,경기도,안성시,11,0.4
2024,7,경기도,김포시,206,7.0
2024,7,경기도,화성시,43,1.5
2024,7,경기도,광주시,13,0.4
