year,month,광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
2024,12,강원특별자치도,춘천시,12,34.3
2024,12,강원특별자치도,원주시,6,17.1
2024,12,강원특별자치도,강릉시,6,17.1
2024,12,강원특별자치도,동해시,1,2.9
2024,12,강원특별자치도,홍천군,5,14.3
2024,12,강원특별자치도,철원군,2,5.7
2024,12,강원특별자치도,화천군,1,2.9
2024,12,강원특별자치도,양양군,2,5.7
2024,12,경기도,수원시 장안구,14,0.4
2024,12,경기도,수원시 권선구,26,0.8
2024,12,경기도,수원시 팔달구,6,0.2
2024,12,경기도,수원시 영통구,19,0.6
2024,12,경기도,성남시 수정구,6,0.2
2024,12,경기도,성남시 중원구,5,0.2
2024,12,경기도,성남시 분당구,10,0.3
2024,12,경기도,의정부시,72,2.2
2024,12,경기도,안양시 만안구,12,0.4
2024,12,경기도,안양시 동안구,24,0.7
2024,12,경기도,부천시 원미구,95,2.9
2024,12,경기도,부천시 소사구,22,0.7
2024,12,경기도,부천시 오정구,23,0.7
2024,12,경기도,광명시,20,0.6
2024,12,경기도,평택시,20,0.6
2024,12,경기도,동두천시,23,0.7
2024,12,경기도,안산시 상록구,13,0.4
2024,12,경기도,안산시 단원구,18,0.6
2024,12,경기도,고양시 덕양구,556,17.2
2024,12,경기도,고양시 일산동구,637,19.7
2024,12,경기도,고양시 일산서구,694,21.4
2024,12,경기도,과천시,7,0.2
2024,12,경기도,구리시,21,0.6
2024,12,경기도,남양주시,69,2.1
2024,12,경기도,오산시,11,0.3
2024,12,경기도,시흥시,59,1.8
2024,12,경기도,군포시,8,0.2
2024,12,경기도,의왕시,12,0.4
2024,12,경기도,하남시,27,0.8
2024,12,경기도,용인시 처인구,21,0.6
2024,12,경기도,용인시 기흥구,11,0.3
2024,12,경기도,용인시 수지구,12,0.4
2024,12,경기도,이천시,12,0.4
2024,12,경기도,안성시,10,0.3
2024,12,경기도,김포시,243,7.5
2024,12,경기도,화성시,48,1.5
2024,12,경기도,광주시,43,1.3
2024,12,경기도,양주시,144,4.4
2024,12,경기도,포천시,36,1.1
2024,12,경기도,여주시,5,0.2
2024,12,경기도,연천군,110,3.4
2024,12,경기도,가평군,7,0.2
2024,12,경기도,양평군,8,0.2
2024,12,경상남도,창원시 마산회원구,2,20.0
2024,12,경상남도,창원시 진해구,3,30.0
2024,12,경상남도,진주시,1,10.0
2024,12,경상남도,밀양시,1,10.0
2024,12,경상남도,양산시,2,20.0
2024,12,경상남도,함안군,1,10.0
2024,12,경상북도,포항시 북구,2,6.7
2024,12,경상북도,경주시,3,10.0
2024,12,경상북도,김천시,1,3.3
2024,12,경상북도,안동시,1,3.3
2024,12,경상북도,구미시,14,46.7
2024,12,경상북도,영천시,1,3.3
2024,12,경상북도,상주시,2,6.7
2024,12,경상북도,문경시,1,3.3
2024,12,경상북도,성주군,1,3.3
2024,12,경상북도,칠곡군,3,10.0
2024,12,경상북도,봉화군,1,3.3
2024,12,광주광역시,남구,1,25.0
2024,12,광주광역시,광산구,3,75.0
2024,12,대구광역시,중구,1,20.0
2024,12,대구광역시,동구,1,20.0
2024,12,대구광역시,달서구,2,40.0
2024,12,대구광역시,군위군,1,20.0
2024,12,대전광역시,중구,1,12.5
2024,12,대전광역시,서구,1,12.5
2024,12,대전광역시,유성구,4,50.0
2024,12,대전광역시,대덕구,2,25.0
2024,12,부산광역시,부산진구,1,14.3
2024,12,부산광역시,남구,1,14.3
2024,12,부산광역시,해운대구,1,14.3
2024,12,부산광역시,사하구,1,14.3
2024,12,부산광역시,사상구,3,42.9
2024,12,서울특별시,종로구,29,2.3
2024,12,서울특별시,중구,33,2.6
2024,12,서울특별시,용산구,50,3.9
2024,12,서울특별시,성동구,13,1.0
2024,12,서울특별시,광진구,14,1.1
2024,12,서울특별시,동대문구,30,2.3
2024,12,서울특별시,중랑구,36,2.8
2024,12,서울특별시,성북구,28,2.2
2024,12,서울특별시,강북구,15,1.2
2024,12,서울특별시,도봉구,31,2.4
2024,12,서울특별시,노원구,35,2.7
2024,12,서울특별시,은평구,156,12.2
2024,12,서울특별시,서대문구,55,4.3
2024,12,서울특별시,마포구,144,11.3
2024,12,서울특별시,양천구,69,5.4
2024,12,서울특별시,강서구,158,12.3
2024,12,서울특별시,구로구,46,3.6
2024,12,서울특별시,금천구,19,1.5
2024,12,서울특별시,영등포구,100,7.8
2024,12,서울특별시,동작구,35,2.7
2024,12,서울특별시,관악구,21,1.6
2024,12,서울특별시,서초구,34,2.7
2024,12,서울특별시,강남구,42,3.3
2024,12,서울특별시,송파구,47,3.7
2024,12,서울특별시,강동구,40,3.1
2024,12,울산광역시,중구,1,20.0
2024,12,울산광역시,남구,2,40.0
2024,12,울산광역시,울주군,2,40.0
2024,12,인천광역시,중구,83,15.0
2024,12,인천광역시,동구,9,1.6
2024,12,인천광역시,미추홀구,47,8.5
2024,12,인천광역시,연수구,26,4.7
2024,12,인천광역시,남동구,55,9.9
2024,12,인천광역시,부평구,74,13.4
2024,12,인천광역시,계양구,65,11.8
2024,12,인천광역시,서구,187,33.8
2024,12,인천광역시,강화군,6,1.1
2024,12,인천광역시,옹진군,1,0.2
2024,12,전라남도,담양군,1,20.0
2024,12,전라남도,구례군,3,60.0
2024,12,전라남도,화순군,1,20.0
2024,12,전북특별자치도,전주시 완산구,1,8.3
2024,12,전북특별자치도,전주시 덕진구,2,16.7
2024,12,전북특별자치도,군산시,6,50.0
2024,12,전북특별자치도,김제시,1,8.3
2024,12,전북특별자치도,진안군,1,8.3
2024,12,전북특별자치도,부안군,1,8.3
2024,12,충청남도,천안시 동남구,7,12.7
2024,12,충청남도,천안시 서북구,10,18.2
2024,12,충청남도,공주시,2,3.6
2024,12,충청남도,보령시,2,3.6
2024,12,충청남도,아산시,20,36.4
2024,12,충청남도,서산시,2,3.6
2024,12,충청남도,당진시,8,14.5
2024,12,충청남도,서천군,2,3.6
2024,12,충청남도,예산군,1,1.8
2024,12,충청남도,태안군,1,1.8
2024,12,충청북도,청주시 서원구,2,6.3
2024,12,충청북도,청주시 흥덕구,4,12.5
2024,12,충청북도,청주시 청원구,3,9.4
2024,12,충청북도,충주시,9,28.1
2024,12,충청북도,제천시,2,6.3
2024,12,충청북도,보은군,1,3.1
2024,12,충청북도,옥천군,1,3.1
2024,12,충청북도,증평군,1,3.1
2024,12,충청북도,괴산군,3,9.4
2024,12,충청북도,음성군,4,12.5
2024,12,충청북도,단양군,2,6.3
