year,month,광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
2025,9,강원특별자치도,춘천시,6,15.0
2025,9,강원특별자치도,원주시,5,12.5
2025,9,강원특별자치도,삼척시,1,2.5
2025,9,강원특별자치도,홍천군,7,17.5
2025,9,강원특별자치도,횡성군,1,2.5
2025,9,강원특별자치도,평창군,2,5.0
2025,9,강원특별자치도,정선군,1,2.5
2025,9,강원특별자치도,철원군,10,25.0
2025,9,강원특별자치도,화천군,2,5.0
2025,9,강원특별자치도,인제군,2,5.0
2025,9,강원특별자치도,양양군,3,7.5
2025,9,경기도,수원시 장안구,5,0.2
2025,9,경기도,수원시 권선구,7,0.3
2025,9,경기도,수원시 팔달구,8,0.3
2025,9,경기도,수원시 영통구,17,0.6
2025,9,경기도,성남시 수정구,9,0.3
2025,9,경기도,성남시 중원구,10,0.4
2025,9,경기도,성남시 분당구,14,0.5
2025,9,경기도,의정부시,73,2.7
2025,9,경기도,안양시 만안구,19,0.7
2025,9,경기도,안양시 동안구,9,0.3
2025,9,경기도,부천시 원미구,41,1.5
2025,9,경기도,부천시 소사구,24,0.9
2025,9,경기도,부천시 오정구,28,1.0
2025,9,경기도,광명시,27,1.0
2025,9,경기도,평택시,23,0.8
2025,9,경기도,동두천시,14,0.5
2025,9,경기도,안산시 상록구,15,0.6
2025,9,경기도,안산시 단원구,10,0.4
2025,9,경기도,고양시 덕양구,515,18.9
2025,9,경기도,고양시 일산동구,442,16.2
2025,9,경기도,고양시 일산서구,546,20.0
2025,9,경기도,과천시,7,0.3
2025,9,경기도,구리시,22,0.8
2025,9,경기도,남양주시,68,2.5
2025,9,경기도,오산시,22,0.8
2025,9,경기도,시흥시,44,1.6
2025,9,경기도,군포시,9,0.3
2025,9,경기도,의왕시,1,0.0
2025,9,경기도,하남시,13,0.5
2025,9,경기도,용인시 처인구,19,0.7
2025,9,경기도,용인시 기흥구,11,0.4
2025,9,경기도,용인시 수지구,6,0.2
2025,9,경기도,이천시,11,0.4
2025,9,경기도,안성시,11,0.4
2025,9,경기도,김포시,249,9.1
2025,9,경기도,화성시,60,2.2
2025,9,경기도,광주시,23,0.8
2025,9,경기도,양주시,163,6.0
2025,9,경기도,포천시,38,1.4
2025,9,경기도,여주시,12,0.4
2025,9,경기도,연천군,73,2.7
2025,9,경기도,가평군,5,0.2
2025,9,경기도,양평군,2,0.1
2025,9,경상남도,창원시 의창구,1,20.0
2025,9,경상남도,창원시 성산구,1,20.0
2025,9,경상남도,사천시,1,20.0
2025,9,경상남도,김해시,1,20.0
2025,9,경상남도,거제시,1,20.0
2025,9,경상북도,포항시 남구,3,9.7
2025,9,경상북도,김천시,1,3.2
2025,9,경상북도,구미시,6,19.4
2025,9,경상북도,영주시,3,9.7
2025,9,경상북도,영천시,2,6.5
2025,9,경상북도,상주시,5,16.1
2025,9,경상북도,문경시,3,9.7
2025,9,경상북도,경산시,1,3.2
2025,9,경상북도,의성군,4,12.9
2025,9,경상북도,청도군,1,3.2
2025,9,경상북도,칠곡군,2,6.5
2025,9,광주광역시,서구,1,25.0
2025,9,광주광역시,남구,1,25.0
2025,9,광주광역시,광산구,2,50.0
2025,9,대구광역시,중구,1,10.0
2025,9,대구광역시,서구,1,10.0
2025,9,대구광역시,북구,2,20.0
2025,9,대구광역시,달서구,1,10.0
2025,9,대구광역시,달성군,4,40.0
2025,9,대구광역시,군위군,1,10.0
2025,9,대전광역시,동구,1,8.3
2025,9,대전광역시,중구,1,8.3
2025,9,대전광역시,서구,1,8.3
2025,9,대전광역시,유성구,9,75.0
2025,9,부산광역시,부산진구,1,14.3
2025,9,부산광역시,해운대구,1,14.3
2025,9,부산광역시,사하구,1,14.3
2025,9,부산광역시,수영구,2,28.6
2025,9,부산광역시,사상구,1,14.3
2025,9,부산광역시,기장군,1,14.3
2025,9,서울특별시,종로구,24,2.3
2025,9,서울특별시,중구,27,2.6
2025,9,서울특별시,용산구,38,3.6
2025,9,서울특별시,성동구,13,1.2
2025,9,서울특별시,광진구,13,1.2
2025,9,서울특별시,동대문구,17,1.6
2025,9,서울특별시,중랑구,14,1.3
2025,9,서울특별시,성북구,22,2.1
2025,9,서울특별시,강북구,14,1.3
2025,9,서울특별시,도봉구,16,1.5
2025,9,서울특별시,노원구,30,2.8
2025,9,서울특별시,은평구,121,11.4
2025,9,서울특별시,서대문구,35,3.3
2025,9,서울특별시,마포구,128,12.1
2025,9,서울특별시,양천구,52,4.9
2025,9,서울특별시,강서구,142,13.4
2025,9,서울특별시,구로구,60,5.7
2025,9,서울특별시,금천구,24,2.3
2025,9,서울특별시,영등포구,97,9.2
2025,9,서울특별시,동작구,25,2.4
2025,9,서울특별시,관악구,21,2.0
2025,9,서울특별시,서초구,35,3.3
2025,9,서울특별시,강남구,44,4.2
2025,9,서울특별시,송파구,21,2.0
2025,9,서울특별시,강동구,25,2.4
2025,9,울산광역시,북구,1,50.0
2025,9,울산광역시,울주군,1,50.0
2025,9,인천광역시,중구,61,15.2
2025,9,인천광역시,동구,1,0.2
2025,9,인천광역시,미추홀구,34,8.5
2025,9,인천광역시,연수구,27,6.7
2025,9,인천광역시,남동구,40,10.0
