year,month,광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
2025,5,강원특별자치도,춘천시,10,24.4
2025,5,강원특별자치도,원주시,8,19.5
2025,5,강원특별자치도,강릉시,4,9.8
2025,5,강원특별자치도,삼척시,1,2.4
2025,5,강원특별자치도,홍천군,2,4.9
2025,5,강원특별자치도,횡성군,1,2.4
2025,5,강원특별자치도,영월군,2,4.9
2025,5,강원특별자치도,평창군,1,2.4
2025,5,강원특별자치도,정선군,1,2.4
2025,5,강원특별자치도,철원군,5,12.2
2025,5,강원특별자치도,화천군,1,2.4
2025,5,강원특별자치도,인제군,3,7.3
2025,5,강원특별자치도,양양군,2,4.9
2025,5,경기도,수원시 장안구,4,0.1
2025,5,경기도,수원시 권선구,12,0.3
2025,5,경기도,수원시 팔달구,10,0.3
2025,5,경기도,수원시 영통구,12,0.3
2025,5,경기도,성남시 수정구,6,0.2
2025,5,경기도,성남시 중원구,7,0.2
2025,5,경기도,성남시 분당구,15,0.4
2025,5,경기도,의정부시,87,2.3
2025,5,경기도,안양시 만안구,17,0.5
2025,5,경기도,안양시 동안구,17,0.5
2025,5,경기도,부천시 원미구,93,2.5
2025,5,경기도,부천시 소사구,31,0.8
2025,5,경기도,부천시 오정구,37,1.0
2025,5,경기도,광명시,31,0.8
2025,5,경기도,평택시,26,0.7
2025,5,경기도,동두천시,33,0.9
2025,5,경기도,안산시 상록구,17,0.5
2025,5,경기도,안산시 단원구,22,0.6
2025,5,경기도,고양시 덕양구,705,18.8
2025,5,경기도,고양시 일산동구,691,18.4
2025,5,경기도,고양시 일산서구,791,21.1
2025,5,경기도,과천시,6,0.2
2025,5,경기도,구리시,32,0.9
2025,5,경기도,남양주시,76,2.0
2025,5,경기도,오산시,13,0.3
2025,5,경기도,시흥시,63,1.7
2025,5,경기도,군포시,7,0.2
2025,5,경기도,의왕시,5,0.1
2025,5,경기도,하남시,33,0.9
2025,5,경기도,용인시 처인구,15,0.4
2025,5,경기도,용인시 기흥구,21,0.6
2025,5,경기도,용인시 수지구,17,0.5
2025,5,경기도,이천시,10,0.3
2025,5,경기도,안성시,6,0.2
2025,5,경기도,김포시,374,10.0
2025,5,경기도,화성시,50,1.3
2025,5,경기도,광주시,24,0.6
2025,5,경기도,양주시,145,3.9
2025,5,경기도,포천시,52,1.4
2025,5,경기도,여주시,12,0.3
2025,5,경기도,연천군,109,2.9
2025,5,경기도,가평군,8,0.2
2025,5,경기도,양평군,7,0.2
2025,5,경상남도,창원시 성산구,1,7.7
2025,5,경상남도,창원시 진해구,2,15.4
2025,5,경상남도,김해시,3,23.1
2025,5,경상남도,거제시,1,7.7
2025,5,경상남도,양산시,1,7.7
2025,5,경상남도,함안군,3,23.1
2025,5,경상남도,창녕군,1,7.7
2025,5,경상남도,함양군,1,7.7
2025,5,경상북도,포항시 북구,1,3.7
2025,5,경상북도,김천시,1,3.7
2025,5,경상북도,안동시,1,3.7
2025,5,경상북도,구미시,8,29.6
2025,5,경상북도,영주시,1,3.7
2025,5,경상북도,상주시,3,11.1
2025,5,경상북도,문경시,9,33.3
2025,5,경상북도,경산시,1,3.7
2025,5,경상북도,성주군,1,3.7
2025,5,경상북도,칠곡군,1,3.7
2025,5,광주광역시,남구,1,50.0
2025,5,광주광역시,광산구,1,50.0
2025,5,대구광역시,중구,1,16.7
2025,5,대구광역시,북구,1,16.7
2025,5,대구광역시,수성구,1,16.7
2025,5,대구광역시,달서구,2,33.3
2025,5,대구광역시,군위군,1,16.7
2025,5,대전광역시,동구,1,7.7
2025,5,대전광역시,중구,4,30.8
2025,5,대전광역시,서구,3,23.1
2025,5,대전광역시,유성구,3,23.1
2025,5,대전광역시,대덕구,2,15.4
2025,5,부산광역시,북구,1,25.0
2025,5,부산광역시,금정구,1,25.0
2025,5,부산광역시,강서구,1,25.0
2025,5,부산광역시,연제구,1,25.0
2025,5,서울특별시,종로구,44,2.6
2025,5,서울특별시,중구,53,3.2
2025,5,서울특별시,용산구,50,3.0
2025,5,서울특별시,성동구,31,1.8
2025,5,서울특별시,광진구,19,1.1
2025,5,서울특별시,동대문구,25,1.5
2025,5,서울특별시,중랑구,35,2.1
2025,5,서울특별시,성북구,36,2.1
2025,5,서울특별시,강북구,19,1.1
2025,5,서울특별시,도봉구,26,1.6
2025,5,서울특별시,노원구,43,2.6
2025,5,서울특별시,은평구,173,10.3
