순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,제3땅굴,202107,293,293.0
2,경기도,파주시,통일전망대,202107,136,136.0
3,경기도,파주시,임진각관광지,202107,50,50.0
4,경기도,파주시,헤이리예술마을,202107,20,20.0
5,경기도,파주시,황포돛배,202107,16,16.0
6,경기도,파주시,우농타조농장,202107,13,13.0
6,경기도,파주시,율곡선생유적지,202107,13,13.0
7,경기도,파주시,파주삼릉,202107,3,3.0
