순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,벽초지수목원,202004,167,167.0
2,경기도,파주시,헤이리예술마을,202004,12,12.0
3,경기도,파주시,소울원,202004,7,7.0
