순위,분류,관련 키워드,언급건수
1,기타,투어,2524
2,휴식/힐링,힐링,1582
3,휴식/힐링,나들이,983
4,레포츠,캠핑,719
5,레포츠,빠지,576
6,레포츠,등산,404
7,레포츠,레저,240
8,휴식/힐링,피크닉,199
9,기타,데이트코스,178
10,휴식/힐링,휴양,166
11,레포츠,낚시,164
12,기타,답사,126
13,레포츠,클라이밍,124
14,미식,빵지순례,114
15,레포츠,트레킹,110
16,레포츠,글램핑,100
17,휴식/힐링,불멍,93
18,레포츠,차박,92
19,휴식/힐링,호캉스,90
20,레포츠,산행,86
21,미식,카페투어,81
22,레포츠,카약,80
22,미식,먹킷리스트,80
24,레포츠,레포츠,71
25,기타,해외여행,69
26,레포츠,수상레저,66
27,휴식/힐링,즐길거리,65
28,미식,맛집탐방,64
28,휴식/힐링,드라이브코스,64
30,레포츠,수상자전거,63
31,기타,걷기여행,60
32,휴식/힐링,야영,56
33,휴식/힐링,재충전,50
34,미식,먹부림,49
34,레포츠,오토캠핑,49
36,체험,농촌체험,48
37,레포츠,서핑,38
38,휴식/힐링,생태관광,37
39,기타,테마여행,36
39,미식,맛집투어,36
41,휴식/힐링,숲캉스,33
41,레포츠,백패킹,33
43,레포츠,스키,32
43,휴식/힐링,테라피,32
45,레포츠,짚라인,30
45,휴식/힐링,북캉스,30
47,레포츠,트래킹,29
48,휴식/힐링,물멍,25
48,레포츠,감성캠핑,25
50,미식,먹방여행,21
51,레포츠,캠프파이어,19
51,휴식/힐링,신혼여행,19
53,레포츠,바다낚시,18
54,레포츠,캠핑족,17
54,기타,세계여행,17
54,레포츠,노지캠핑,17
57,체험,갯벌체험,16
57,기타,추억여행,16
57,휴식/힐링,힐링여행,16
60,휴식/힐링,차크닉,15
61,기타,패키지여행,14
61,체험,요트체험,14
63,기타,부산여행,13
63,레포츠,오프로드,13
63,기타,제주도여행,13
66,체험,동물체험,11
66,체험,숲체험,11
66,기타,도보여행,11
66,휴식/힐링,일광욕,11
66,체험,템플스테이,11
71,미식,바베큐파티,10
71,체험,승마체험,10
71,체험,원예체험,10
74,미식,빵투어,9
74,체험,농장체험,9
76,레포츠,수상레져,8
76,레포츠,하이킹,8
76,체험,쿠킹클래스,8
76,체험,수학여행,8
76,체험,먹이주기체험,8
81,휴식/힐링,근교여행,7
81,체험,생태체험,7
81,레포츠,캠프닉,7
81,휴식/힐링,집콕생활,7
85,체험,vr체험,6
85,레포츠,암벽등반,6
85,기타,자전거여행,6
85,기타,유럽여행,6
85,미식,고기파티,6
85,체험,동물먹이주기체험,6
85,휴식/힐링,노을뷰,6
85,기타,제주여행,6
85,체험,도자기체험,6
94,기타,일본여행,5
94,기타,기차여행,5
94,레포츠,스쿠버,5
94,휴식/힐링,숲멍,5
94,레포츠,번지점프,5
94,체험,목공체험,5
94,레포츠,루어낚시,5
94,체험,물레체험,5
94,레포츠,캠크닉,5
94,체험,동물먹이체험,5
94,레포츠,수상스키,5
94,레포츠,카라반캠핑,5
94,미식,애프터눈티,5
107,레포츠,ssi,4
107,레포츠,게이트볼,4
107,레포츠,산악자전거,4
107,체험,미술체험,4
107,레포츠,민물낚시,4
107,휴식/힐링,일몰뷰,4
107,체험,오프로드체험,4
107,휴식/힐링,시골여행,4
107,레포츠,스케이트보드,4
107,레포츠,오프로드라이딩,4
107,레포츠,패러글라이딩,4
107,레포츠,해양레저,4
107,레포츠,바나나보트,4
107,레포츠,골프투어,4
121,레포츠,오픈워터,3
121,체험,향수만들기,3
121,레포츠,산악오토바이,3
121,휴식/힐링,하늘멍,3
121,기타,스탬프투어,3
121,레포츠,골프여행,3
121,레포츠,padi,3
121,휴식/힐링,산멍,3
121,기타,역사여행,3
121,레포츠,래프팅,3
121,레포츠,레저스포츠,3
132,레포츠,제트스키,2
132,레포츠,배스낚시,2
132,레포츠,낚시여행,2
132,레포츠,스노쿨링,2
132,레포츠,프리다이빙,2
132,휴식/힐링,몰캉스,2
132,체험,카누체험,2
132,레포츠,스노클링,2
132,체험,전통놀이체험,2
132,미식,빵집순례,2
132,기타,세계일주,2
132,체험,수확체험,2
132,체험,카약체험,2
132,레포츠,스쿼시,2
132,휴식/힐링,펫캉스,2
132,체험,요리체험,2
132,레포츠,글라이더,2
132,체험,농사체험,2
150,기타,자유여행,1
150,체험,목장체험,1
150,체험,한복체험,1
150,휴식/힐링,일출뷰,1
150,레포츠,버기카,1
150,레포츠,수상스포츠,1
150,레포츠,해양레포츠,1
150,체험,클라이밍체험,1
150,체험,택시투어,1
150,기타,동남아여행,1
150,체험,학생승마체험,1
150,휴식/힐링,봄여행,1
150,미식,와이너리투어,1
150,체험,전통혼례체험,1
150,휴식/힐링,낭만여행,1
150,기타,배낭여행,1
150,기타,소싸움,1
150,레포츠,모토캠핑,1
150,레포츠,빙벽등반,1
150,레포츠,해양스포츠,1
150,미식,삼겹살파티,1
150,체험,야경투어,1
150,기타,청춘여행,1
150,체험,공포체험,1
150,체험,놀이체험,1
150,체험,전쟁체험,1
150,체험,시티투어,1
150,휴식/힐링,석양뷰,1
150,체험,말먹이주기체험,1
150,휴식/힐링,벚꽃여행,1
150,체험,공예체험,1
150,체험,한옥스테이,1
150,체험,향수체험,1
150,레포츠,심해잠수,1
150,체험,목공예체험,1
150,체험,해녀체험,1
150,휴식/힐링,요트투어,1
150,레포츠,스쿠버다이빙,1
150,레포츠,캠핑여행,1
150,레포츠,페러글라이딩,1
150,체험,경비행기체험,1
150,체험,국궁체험,1
150,체험,우주체험,1
150,휴식/힐링,구름멍,1
150,휴식/힐링,홈캉스,1
150,체험,텃밭체험,1
150,휴식/힐링,농촌여행,1
150,휴식/힐링,드라이브여행,1
