순위,분류,관련 키워드,언급건수
1,기타가족,가족,3507
2,친구,친구,2299
3,회사동료,직원,2072
4,기타가족,엄마,1269
5,싱글,혼자,1202
6,부모님,부모,1143
7,자녀,학생,1046
8,친구,친구들,968
9,자녀,자녀,940
10,친구,지인,939
11,회사동료,대리,934
12,기타가족,가정,828
13,배우자,남편,820
14,부모님,부모님,792
15,회사동료,직원들,682
16,부모님,아빠,652
17,자녀,청소년,626
18,자녀,아들,534
19,기타가족,언니,458
20,회사동료,동료,442
21,연인,커플,441
22,기타가족,동생,425
23,기타가족,오빠,414
24,연인,연인,411
25,자녀,애들,380
26,배우자,부인,350
27,부모님,아버지,303
28,부모님,어머니,301
29,배우자,아내,293
30,기타가족,장모,280
31,회사동료,임원,277
32,기타가족,동서,270
33,배우자,신랑,266
34,기타가족,이모,264
35,연인,남자친구,260
36,싱글,홀로,253
37,자녀,딸,245
38,싱글,혼자서,221
39,학생,대학생,219
40,회사동료,부장,215
41,부모님,할머니,208
42,기타가족,형제,205
43,배우자,배우자,203
44,배우자,와이프,200
45,기타가족,막내,195
46,자녀,자식,187
47,기타가족,장인,175
48,친구,프렌,168
49,배우자,남편이랑,143
50,부모님,할아버지,135
51,싱글,싱글,130
52,학생,초등학생,129
53,기타가족,효자,122
54,기타가족,형,120
55,기타가족,식구,119
56,연인,남친,115
57,부모님,어머님,114
58,기타가족,조카,99
59,학생,고딩,98
60,기타가족,패밀리,96
61,부모님,엄마아빠,88
62,부모님,엄빠,79
62,연인,여자친구,79
62,기타가족,누나,79
65,자녀,장남,74
66,학생,초딩,73
66,기타가족,자매,73
68,기타가족,온가족,72
69,기타가족,사위,71
70,학생,중학생,69
71,기타가족,친척,67
72,친구,동창,65
73,배우자,신부,63
74,기타가족,이모님,62
75,학생,고등학생,61
76,기타가족,사촌,60
76,기타가족,형님,60
76,자녀,우리아이,60
79,회사동료,차장,55
80,기타가족,손자,51
81,기타가족,며느리,50
81,친구,칭구,50
81,부모님,아버님,50
84,연인,남친이,49
85,자녀,미성년자,48
85,학생,고3,48
85,배우자,서방,48
88,기타가족,남동생,44
88,자녀,아드님,44
88,기타가족,시댁,44
91,싱글,나혼자,42
91,기타가족,삼촌,42
91,부모님,아비,42
91,자녀,따님,42
95,친구,절친,41
96,기타가족,손주,38
97,기타가족,남매,35
98,기타가족,여동생,34
98,부모님,친정엄마,34
