year,month,국가명,비율(%)
2024,5,중국,24.79
2024,5,기타,21.11
2024,5,일본,7.43
2024,5,대만,4.65
2024,5,미국,4.36
2024,5,베트남,4.28
2024,5,필리핀,4.26
2024,5,인도네시아,4.19
2024,5,홍콩,3.18
2024,5,싱가포르,2.91
2024,5,인도,2.86
2024,5,캐나다,2.44
2024,5,독일,2.18
2024,5,프랑스,2.01
2024,5,영국,1.92
2024,5,오스트레일리아,1.58
2024,5,태국,1.58
2024,5,말레이시아,1.36
2024,5,러시아,0.97
2024,5,몽골,0.83
2024,5,카자흐스탄,0.48
2024,5,튀르키예,0.41
2024,5,멕시코,0.08
2024,5,사우디아라비아,0.06
2024,5,아랍에미리트,0.05
