year,month,국가명,비율(%)
2024,12,기타,20.3
2024,12,중국,18.04
2024,12,일본,9.45
2024,12,미국,8.73
2024,12,필리핀,5.91
2024,12,베트남,5.5
2024,12,싱가포르,5.09
2024,12,홍콩,3.97
2024,12,인도네시아,3.32
2024,12,대만,3.12
2024,12,태국,2.62
2024,12,말레이시아,2.47
2024,12,오스트레일리아,2.28
2024,12,캐나다,2.12
2024,12,몽골,1.46
2024,12,영국,1.03
2024,12,프랑스,1.02
2024,12,독일,0.81
2024,12,인도,0.77
2024,12,멕시코,0.69
2024,12,러시아,0.65
2024,12,카자흐스탄,0.42
2024,12,튀르키예,0.14
2024,12,사우디아라비아,0.05
2024,12,아랍에미리트,0.05
