year,month,국가명,비율(%)
2025,5,중국,28.26
2025,5,기타,18.79
2025,5,미국,11.31
2025,5,일본,8.14
2025,5,베트남,5.65
2025,5,필리핀,4.85
2025,5,대만,2.86
2025,5,인도,2.18
2025,5,홍콩,2.02
2025,5,인도네시아,1.97
2025,5,싱가포르,1.96
2025,5,캐나다,1.81
2025,5,태국,1.65
2025,5,오스트레일리아,1.54
2025,5,독일,1.37
2025,5,영국,1.3
2025,5,몽골,1.0
2025,5,말레이시아,0.99
2025,5,프랑스,0.89
2025,5,러시아,0.69
2025,5,튀르키예,0.42
2025,5,멕시코,0.17
2025,5,카자흐스탄,0.13
2025,5,사우디아라비아,0.04
2025,5,아랍에미리트,0.02
