year,month,국가명,비율(%)
2024,8,중국,27.1
2024,8,기타,23.57
2024,8,일본,10.65
2024,8,홍콩,5.52
2024,8,미국,5.4
2024,8,대만,4.14
2024,8,베트남,2.85
2024,8,필리핀,2.75
2024,8,독일,2.36
2024,8,캐나다,1.91
2024,8,인도네시아,1.73
2024,8,프랑스,1.69
2024,8,태국,1.44
2024,8,몽골,1.33
2024,8,영국,1.3
2024,8,인도,1.22
2024,8,오스트레일리아,0.97
2024,8,말레이시아,0.84
2024,8,튀르키예,0.77
2024,8,러시아,0.75
2024,8,싱가포르,0.73
2024,8,멕시코,0.56
2024,8,카자흐스탄,0.29
2024,8,사우디아라비아,0.08
2024,8,아랍에미리트,0.06
