year,month,국가명,비율(%)
2024,9,기타,24.71
2024,9,중국,23.65
2024,9,일본,9.19
2024,9,미국,5.12
2024,9,대만,4.16
2024,9,홍콩,4.06
2024,9,베트남,3.49
2024,9,필리핀,2.95
2024,9,인도네시아,2.81
2024,9,독일,2.71
2024,9,캐나다,2.19
2024,9,오스트레일리아,2.13
2024,9,인도,1.89
2024,9,싱가포르,1.86
2024,9,태국,1.63
2024,9,몽골,1.56
2024,9,영국,1.3
2024,9,말레이시아,1.26
2024,9,프랑스,1.15
2024,9,러시아,0.87
2024,9,멕시코,0.57
2024,9,튀르키예,0.31
2024,9,카자흐스탄,0.29
2024,9,사우디아라비아,0.08
2024,9,아랍에미리트,0.06
