year,month,국가명,비율(%)
2024,7,중국,25.41
2024,7,기타,19.77
2024,7,대만,9.07
2024,7,미국,8.11
2024,7,일본,7.15
2024,7,홍콩,5.66
2024,7,베트남,3.61
2024,7,필리핀,2.93
2024,7,인도,1.87
2024,7,캐나다,1.84
2024,7,말레이시아,1.68
2024,7,인도네시아,1.49
2024,7,태국,1.4
2024,7,싱가포르,1.38
2024,7,영국,1.29
2024,7,오스트레일리아,1.26
2024,7,프랑스,1.2
2024,7,독일,1.16
2024,7,몽골,1.14
2024,7,러시아,1.09
2024,7,튀르키예,0.52
2024,7,멕시코,0.38
2024,7,카자흐스탄,0.28
2024,7,사우디아라비아,0.23
2024,7,아랍에미리트,0.07
