year,month,국가명,비율(%)
2025,6,중국,23.31
2025,6,기타,19.71
2025,6,미국,14.9
2025,6,일본,7.03
2025,6,베트남,5.95
2025,6,필리핀,4.84
2025,6,대만,3.47
2025,6,홍콩,2.64
2025,6,싱가포르,2.34
2025,6,인도네시아,2.2
2025,6,인도,2.16
2025,6,태국,1.5
2025,6,캐나다,1.36
2025,6,오스트레일리아,1.35
2025,6,영국,1.3
2025,6,말레이시아,1.2
2025,6,독일,1.18
2025,6,몽골,1.1
2025,6,러시아,0.79
2025,6,프랑스,0.66
2025,6,튀르키예,0.4
2025,6,멕시코,0.3
2025,6,사우디아라비아,0.13
2025,6,카자흐스탄,0.1
2025,6,아랍에미리트,0.08
