year,month,거리구분명,방문자수,방문자비율
2025,4,30km 미만,2005524.0,48.83
2025,4,30km 이상 70km 미만,1638685.0,39.9
2025,4,70km 이상 140km 미만 ,205945.0,5.01
2025,4,140km 이상 190km 미만,75554.0,1.84
2025,4,190km 이상 240km 미만,44669.0,1.09
2025,4,240km 이상 ,137083.0,3.34
