year,month,업종중분류명,현지인 검색비율,외지인 검색비율
2024,5,음식,53.4,44.3
2024,5,문화관광,11.2,11.4
2024,5,쇼핑,10.7,16.0
2024,5,기타관광,10.2,10.3
2024,5,레저스포츠,6.6,10.1
2024,5,숙박,4.6,4.6
2024,5,역사관광,1.8,1.9
2024,5,자연관광,1.1,1.2
2024,5,체험관광,0.4,0.3
