year,month,국가명,비율(%)
2024,11,기타,21.79
2024,11,중국,19.28
2024,11,일본,9.22
2024,11,미국,7.7
2024,11,필리핀,6.2
2024,11,베트남,3.85
2024,11,대만,3.51
2024,11,인도네시아,3.48
2024,11,홍콩,3.3
2024,11,싱가포르,3.2
2024,11,오스트레일리아,2.45
2024,11,태국,1.98
2024,11,인도,1.93
2024,11,몽골,1.82
2024,11,캐나다,1.66
2024,11,독일,1.52
2024,11,말레이시아,1.5
2024,11,영국,1.43
2024,11,프랑스,1.29
2024,11,러시아,1.01
2024,11,카자흐스탄,0.72
2024,11,멕시코,0.62
2024,11,튀르키예,0.41
2024,11,사우디아라비아,0.1
2024,11,아랍에미리트,0.03
