year,month,국가명,비율(%)
2025,1,중국,20.95
2025,1,기타,19.0
2025,1,일본,11.0
2025,1,미국,7.81
2025,1,필리핀,6.11
2025,1,베트남,4.14
2025,1,인도네시아,3.88
2025,1,대만,3.64
2025,1,홍콩,3.56
2025,1,몽골,3.0
2025,1,싱가포르,2.85
2025,1,오스트레일리아,2.69
2025,1,태국,2.37
2025,1,캐나다,2.29
2025,1,말레이시아,1.67
2025,1,영국,0.84
2025,1,독일,0.77
2025,1,프랑스,0.73
2025,1,멕시코,0.71
2025,1,카자흐스탄,0.66
2025,1,인도,0.64
2025,1,러시아,0.46
2025,1,튀르키예,0.16
2025,1,사우디아라비아,0.06
2025,1,아랍에미리트,0.02
