year,month,국가명,비율(%)
2024,3,중국,47.2
2024,3,기타,12.31
2024,3,대만,7.86
2024,3,일본,6.22
2024,3,미국,3.53
2024,3,필리핀,3.52
2024,3,인도네시아,2.33
2024,3,베트남,2.33
2024,3,홍콩,1.97
2024,3,싱가포르,1.71
2024,3,태국,1.71
2024,3,캐나다,1.49
2024,3,독일,1.33
2024,3,인도,1.23
2024,3,영국,1.13
2024,3,몽골,0.98
2024,3,오스트레일리아,0.88
2024,3,프랑스,0.76
2024,3,말레이시아,0.69
2024,3,러시아,0.33
2024,3,카자흐스탄,0.28
2024,3,튀르키예,0.15
2024,3,멕시코,0.04
2024,3,아랍에미리트,0.02
2024,3,사우디아라비아,0.01
