year,month,국가명,비율(%)
2024,1,중국,31.28
2024,1,기타,19.65
2024,1,대만,10.26
2024,1,일본,7.09
2024,1,인도네시아,3.55
2024,1,몽골,3.2
2024,1,필리핀,3.13
2024,1,베트남,2.72
2024,1,캐나다,2.36
2024,1,태국,2.31
2024,1,홍콩,2.24
2024,1,싱가포르,2.05
2024,1,오스트레일리아,1.94
2024,1,말레이시아,1.66
2024,1,미국,1.57
2024,1,러시아,1.08
2024,1,독일,0.94
2024,1,영국,0.71
2024,1,프랑스,0.68
2024,1,인도,0.63
2024,1,카자흐스탄,0.48
2024,1,튀르키예,0.28
2024,1,사우디아라비아,0.1
2024,1,아랍에미리트,0.06
2024,1,멕시코,0.04
