year,month,국가명,비율(%)
2025,8,중국,25.23
2025,8,기타,22.06
2025,8,미국,11.45
2025,8,일본,7.28
2025,8,필리핀,5.11
2025,8,베트남,4.21
2025,8,대만,3.76
2025,8,홍콩,3.17
2025,8,몽골,2.3
2025,8,캐나다,2.05
2025,8,독일,1.82
2025,8,태국,1.8
2025,8,인도,1.57
2025,8,인도네시아,1.56
2025,8,영국,1.49
2025,8,싱가포르,1.17
2025,8,오스트레일리아,0.92
2025,8,프랑스,0.88
2025,8,러시아,0.68
2025,8,말레이시아,0.57
2025,8,튀르키예,0.47
2025,8,멕시코,0.25
2025,8,카자흐스탄,0.12
2025,8,사우디아라비아,0.08
2025,8,아랍에미리트,0.03
