year,month,국가명,비율(%)
2025,9,중국,31.13
2025,9,기타,17.48
2025,9,미국,10.43
2025,9,일본,7.34
2025,9,필리핀,4.9
2025,9,홍콩,3.39
2025,9,베트남,3.29
2025,9,대만,2.82
2025,9,독일,2.49
2025,9,캐나다,2.42
2025,9,오스트레일리아,1.78
2025,9,인도,1.68
2025,9,인도네시아,1.67
2025,9,태국,1.41
2025,9,영국,1.35
2025,9,말레이시아,1.32
2025,9,싱가포르,1.26
2025,9,몽골,1.05
2025,9,프랑스,0.81
2025,9,러시아,0.75
2025,9,튀르키예,0.54
2025,9,멕시코,0.5
2025,9,사우디아라비아,0.09
2025,9,카자흐스탄,0.07
2025,9,아랍에미리트,0.05
