year,month,거리구분명,방문자수,방문자비율
2025,6,30km 미만,2080765.0,47.92
2025,6,30km 이상 70km 미만,1744545.0,40.18
2025,6,70km 이상 140km 미만 ,223333.0,5.14
2025,6,140km 이상 190km 미만,85322.0,1.97
2025,6,190km 이상 240km 미만,52480.0,1.21
2025,6,240km 이상 ,155598.0,3.58
