성/연령,지역명,비율
50대 남성,충청남도 아산시,12.2
30대 남성,충청남도 아산시,12.1
40대 남성,충청남도 아산시,11.7
20대 남성,충청남도 아산시,10.3
50대 여성,충청남도 아산시,8.5
40대 여성,충청남도 아산시,7.7
20대 여성,충청남도 아산시,7.2
30대 여성,충청남도 아산시,7.2
60대 남성,충청남도 아산시,6.6
60대 여성,충청남도 아산시,4.6
10대 남성,충청남도 아산시,3.2
10대 여성,충청남도 아산시,3.1
70대 이상 남성,충청남도 아산시,2.2
70대 이상 여성,충청남도 아산시,2.0
10대 미만 여성,충청남도 아산시,0.7
10대 미만 남성,충청남도 아산시,0.6
