순위,분류,관련 키워드,언급건수
1,휴식/힐링,힐링,837
2,레포츠,캠핑,559
3,레포츠,빠지,517
4,휴식/힐링,나들이,335
5,기타,투어,302
6,레포츠,스키,241
7,레포츠,등산,206
8,레포츠,낚시,160
9,기타,데이트코스,125
10,레포츠,산행,114
11,레포츠,레저,101
12,기타,답사,93
13,기타,해외여행,89
14,레포츠,차박,69
15,휴식/힐링,불멍,65
16,레포츠,글램핑,60
17,휴식/힐링,휴양,55
18,미식,맛집탐방,53
18,휴식/힐링,호캉스,53
20,미식,카페투어,43
21,미식,먹부림,41
22,휴식/힐링,드라이브코스,37
23,휴식/힐링,생태관광,36
24,레포츠,트레킹,35
24,휴식/힐링,즐길거리,35
26,레포츠,수상레저,32
27,휴식/힐링,피크닉,30
27,미식,맛집투어,30
29,레포츠,프리다이빙,28
29,레포츠,오토캠핑,28
29,휴식/힐링,북캉스,28
32,휴식/힐링,집콕생활,23
33,미식,먹방여행,21
33,휴식/힐링,야영,21
35,레포츠,오프로드,20
36,미식,빵지순례,18
36,휴식/힐링,테라피,18
36,미식,먹킷리스트,18
39,레포츠,백패킹,14
39,휴식/힐링,물멍,14
41,기타,추억여행,13
41,체험,도자기체험,13
43,휴식/힐링,겨울여행,12
43,미식,바베큐파티,12
43,체험,물레체험,12
43,레포츠,캠프파이어,12
47,기타,도보여행,11
48,레포츠,캠핑족,10
48,체험,요리체험,10
48,기타,제주여행,10
48,체험,수학여행,10
52,체험,원예체험,9
52,휴식/힐링,신혼여행,9
52,레포츠,카약,9
52,레포츠,짚라인,9
52,레포츠,골프투어,9
52,기타,유럽여행,9
58,체험,시티투어,8
58,체험,생태체험,8
60,체험,오프로드체험,7
60,레포츠,서핑,7
60,레포츠,오프로드라이딩,7
60,레포츠,패러글라이딩,7
60,휴식/힐링,힐링여행,7
60,레포츠,ssi,7
66,휴식/힐링,재충전,6
67,레포츠,padi,5
67,레포츠,감성캠핑,5
67,체험,딸기체험,5
67,레포츠,산악오토바이,5
67,기타,제주도여행,5
67,체험,승마체험,5
67,레포츠,스킨스쿠버,5
67,체험,동물체험,5
67,체험,수확체험,5
67,레포츠,트래킹,5
77,레포츠,게이트볼,4
77,레포츠,스쿠버,4
77,기타,배낭여행,4
77,체험,농촌체험,4
77,휴식/힐링,차크닉,4
77,레포츠,노지캠핑,4
77,체험,어촌체험,4
77,체험,쿠킹클래스,4
77,레포츠,하이킹,4
77,레포츠,수상자전거,4
77,기타,부산여행,4
77,레포츠,클라이밍,4
89,기타,데이트스냅,3
89,휴식/힐링,홈캉스,3
89,기타,세계여행,3
89,레포츠,암벽등반,3
89,기타,테마여행,3
89,레포츠,스노우보드,3
89,레포츠,카라반캠핑,3
89,체험,야경투어,3
89,휴식/힐링,단풍놀이,3
89,체험,공포체험,3
89,기타,일본여행,3
89,레포츠,바다낚시,3
89,휴식/힐링,일광욕,3
102,기타,미국여행,2
102,레포츠,플라이낚시,2
102,미식,와이너리투어,2
102,레포츠,스쿠버다이빙,2
102,레포츠,배스낚시,2
102,미식,삼겹살파티,2
102,레포츠,루어낚시,2
102,레포츠,해양레저,2
102,휴식/힐링,근교여행,2
102,레포츠,써핑,2
102,미식,고기파티,2
102,미식,빵투어,2
102,휴식/힐링,우정여행,2
102,기타,기차여행,2
102,기타,자유여행,2
102,체험,공방체험,2
102,기타,자전거여행,2
102,기타,졸업여행,2
102,체험,숲체험,2
102,체험,향수만들기,2
102,체험,곤충체험,2
102,체험,농사체험,2
102,체험,템플스테이,2
102,휴식/힐링,가을여행,2
102,레포츠,캠크닉,2
102,체험,공예체험,2
102,체험,카누체험,2
102,체험,한옥스테이,2
102,체험,vr체험,2
102,레포츠,인공암벽등반,2
132,레포츠,스키여행,1
132,체험,한옥체험,1
132,휴식/힐링,숲멍,1
132,휴식/힐링,책맥,1
132,휴식/힐링,스테이케이션,1
132,기타,소싸움,1
132,레포츠,빙벽등반,1
132,레포츠,오픈워터,1
132,체험,버스투어,1
132,체험,농장체험,1
132,휴식/힐링,크루즈여행,1
132,레포츠,수상스포츠,1
132,레포츠,패들보트,1
132,체험,바다낚시체험,1
132,기타,기념여행,1
132,레포츠,바나나보트,1
132,레포츠,캠프닉,1
132,휴식/힐링,차캉스,1
132,레포츠,골프여행,1
132,레포츠,민물낚시,1
132,레포츠,스노클링,1
132,레포츠,레포츠,1
132,체험,동물먹이주기체험,1
132,체험,전통놀이체험,1
132,휴식/힐링,태교여행,1
132,기타,걷기여행,1
132,휴식/힐링,허니문,1
132,휴식/힐링,홈핑,1
132,레포츠,서바이벌게임,1
132,체험,산림문화체험,1
132,기타,스탬프투어,1
132,기타,일출여행,1
132,레포츠,윈드서핑,1
132,기타,동남아여행,1
132,휴식/힐링,홈캠핑,1
132,레포츠,글라이더,1
132,레포츠,레저스포츠,1
132,레포츠,수상스키,1
132,미식,애프터눈티,1
132,체험,먹이주기체험,1
132,체험,역사체험,1
132,체험,카트체험,1
132,휴식/힐링,홈콕,1
132,기타,중국여행,1
132,체험,미술체험,1
132,휴식/힐링,눈꽃여행,1
132,레포츠,수상레져,1
132,체험,갯벌체험,1
132,체험,다도체험,1
132,체험,말타기체험,1
132,기타,세계일주,1
132,기타,일몰여행,1
132,레포츠,애슬레저,1
132,체험,동물먹이체험,1
132,휴식/힐링,드라이브여행,1
132,휴식/힐링,숲캉스,1
132,휴식/힐링,시골여행,1
132,휴식/힐링,집캉스,1
132,레포츠,스카이다이빙,1
132,레포츠,스케이트보드,1
132,미식,와인투어,1
