업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,3489,4104,-15.0,27196,30098,-9.6
레저스포츠,2549,2724,-6.4,27196,30098,-9.6
문화관광,3753,3857,-2.7,27196,30098,-9.6
쇼핑,344,5215,-93.4,27196,30098,-9.6
숙박,1114,961,15.9,27196,30098,-9.6
역사관광,436,411,6.1,27196,30098,-9.6
음식,14979,12132,23.5,27196,30098,-9.6
자연관광,432,580,-25.5,27196,30098,-9.6
체험관광,100,114,-12.3,27196,30098,-9.6
