업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,4651,5883,-20.9,26552,30467,-12.8
레저스포츠,3834,3926,-2.3,26552,30467,-12.8
문화관광,3219,3394,-5.2,26552,30467,-12.8
쇼핑,277,4919,-94.4,26552,30467,-12.8
숙박,1131,1003,12.8,26552,30467,-12.8
역사관광,747,768,-2.7,26552,30467,-12.8
음식,11918,9676,23.2,26552,30467,-12.8
자연관광,603,745,-19.1,26552,30467,-12.8
체험관광,172,153,12.4,26552,30467,-12.8
